country,sector,year,n_facilities,mean_emissions,std_emissions,cv,p10,p25,p50,p75,p90,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,gini,min,max
GR,Production or processing of ferrous metals,2019,2,336448.5,313591.5,0.9320638968519699,85575.3,179652.75,336448.5,493244.25,587321.7,6.863215203452397,1.7456511174815759,3.9316076017261987,-0.46603194842598494,22857.0,650040.0
GR,Production or processing of ferrous metals,2020,2,181862.5,156622.5,0.8612138291291498,56564.5,103551.25,181862.5,260173.75,307160.5,5.430269868910712,1.68897106330332,3.215134934455356,-0.4306069145645748,25240.0,338485.0
GR,Production or processing of ferrous metals,2021,2,135873.5,106734.5,0.7855431706697774,50485.9,82506.25,135873.5,189240.75,221261.1,4.382631586244872,1.628434536535822,2.691315793122436,-0.39277158533488876,29139.0,242608.0
GR,Production or processing of ferrous metals,2022,2,77024.0,48528.0,0.6300373909430826,38201.6,52760.0,77024.0,101288.0,115846.4,3.0325012564918747,1.504029912754466,2.0162506282459374,-0.31501869547154127,28496.0,125552.0
GR,Production or processing of ferrous metals,2023,2,12348.0,12345.0,0.999757045675413,2472.0,6175.5,12348.0,18520.5,22224.0,8.990291262135923,1.7998056365403303,4.995145631067961,-0.4998785228377065,3.0,24693.0
GR,Refining of mineral oil,2005,4,909308.75,587261.1342866881,0.6458324901049155,305636.6,376791.5,863658.0,1396175.25,1549501.5,5.069751135826011,1.7941146842847515,2.825767594587821,-0.34883840334759786,258200.0,1651719.0
GR,Refining of mineral oil,2006,4,1075777.25,767891.059401454,0.7138011697137618,286335.4,358838.5,1035334.0,1752272.75,1897573.7,6.627101294495895,1.8328130825414792,3.6158085936981594,-0.38005980094856995,238000.0,1994441.0
GR,Refining of mineral oil,2007,4,1092067.0,778973.4636828138,0.7133018978531663,297388.0,374126.5,1023584.0,1741524.5,1941532.4000000001,6.528617160073709,1.8967983086879046,3.4419142668836673,-0.38342290353980113,246229.0,2074871.0
GR,Refining of mineral oil,2008,4,1038650.75,752058.9946926953,0.7240730290645776,261476.1,343271.25,1004573.0,1699952.5,1843087.6,7.048780366542105,1.8346975282035254,3.841930486189751,-0.38670451785645943,206946.0,1938511.0
GR,Refining of mineral oil,2009,4,994874.25,725840.8404486396,0.7295804876331251,267798.4,341179.0,892039.0,1545734.25,1804218.3,6.737225838541231,2.022577824512157,3.331009445911551,-0.395349902261517,218878.0,1976541.0
GR,Refining of mineral oil,2010,4,1004408.0,728891.4032834384,0.725692550520743,239520.7,353680.75,986502.5,1637229.75,1783619.7,7.446620271233342,1.8080234971528202,4.118652375347934,-0.39153635773510365,163414.0,1881213.0
GR,Refining of mineral oil,2011,4,913994.5,794919.4340926947,0.8697201504961952,105157.1,192230.75,831785.0,1553548.75,1788599.5,17.008832499184553,2.150314684684143,7.909927147097057,-0.47025282974897553,47108.0,1945300.0
GR,Refining of mineral oil,2012,4,968892.0,785586.0684982263,0.8108087057156281,156235.7,267767.75,914308.5,1615432.75,1825215.1,11.682445817441211,1.9962792646027026,5.8521099851058365,-0.4398532034530165,81881.0,1965070.0
GR,Refining of mineral oil,2013,4,1343067.5,658351.7472816108,0.49018515248236655,618249.8,1184960.0,1582073.0,1740180.5,1876680.8,3.0354733636792117,1.186216312395193,2.558954325581666,-0.2487897108671009,240443.0,1967681.0
GR,Refining of mineral oil,2014,4,1413304.0,726578.3936111092,0.5140991560280798,585579.6000000001,1104646.5,1650887.5,1959545.0,2050961.6,3.502447148090541,1.2423388026137456,2.819236701551761,-0.2712108470647504,239535.0,2111906.0
GR,Refining of mineral oil,2015,4,1379370.5,718480.009954522,0.5208752905434196,572512.7,979663.25,1500370.0,1900077.25,2089428.7000000002,3.6495761578738786,1.3926089564574073,2.6206754889454857,-0.28694139826826803,301079.0,2215663.0
GR,Refining of mineral oil,2016,4,1469824.25,727775.7709945334,0.4951447569289549,639186.6000000001,1151013.0,1708626.0,2027437.25,2109420.5,3.300163833221785,1.2345712285778163,2.673125500440716,-0.2612919112608191,297969.0,2164076.0
GR,Refining of mineral oil,2017,4,1367165.0,679902.8719740048,0.4973085706363203,611201.9,1065239.75,1501273.0,1803198.25,2015841.7000000002,3.2981600678924594,1.3427549153285248,2.456263633997211,-0.2703981414094129,308510.0,2157604.0
GR,Refining of mineral oil,2018,4,1446620.25,741997.8380812086,0.5129181885026209,596339.8,1068806.5,1671754.0,2049567.75,2116793.7,3.5496435086170672,1.2662112368207286,2.803358085440549,-0.27312277531024465,281362.0,2161611.0
GR,Refining of mineral oil,2019,4,1341107.5,677812.5612108778,0.505412549859633,565341.4,1003757.5,1543923.5,1881273.5,1954620.8,3.457416704313535,1.266008840463922,2.730957789399467,-0.2695798062422289,273064.0,2003519.0
GR,Refining of mineral oil,2020,4,1311999.5,688436.2325497185,0.5247229381945027,525544.5,875930.25,1493570.5,1929639.75,1953197.7,3.7165220071754153,1.30773719754106,2.841948683698526,-0.2799548513547452,291954.0,1968903.0
GR,Refining of mineral oil,2021,4,1469125.5,724322.8585729225,0.49302994099069314,642971.4,1168597.5,1722461.5,2022989.5,2092610.8,3.2545939057320434,1.2148955433836983,2.678908424231622,-0.25793882142812175,292554.0,2139025.0
GR,Refining of mineral oil,2022,4,1475545.5,726883.7901069537,0.49262038351711535,681355.8,1249587.0,1657680.5,1883639.0,2124027.2,3.1173539580935543,1.2813248391351653,2.4329146387247307,-0.259652786037435,302535.0,2284286.0
GR,Refining of mineral oil,2023,4,1468094.0,699215.915163907,0.47627462217263133,673283.2000000001,1217497.0,1757352.5,2007949.5,2031498.0,3.0173008921060256,1.1559991521336783,2.6101237933755064,-0.24203141965024044,310474.0,2047197.0
HR,Aircraft operator activities,2021,3,5660.666666666667,7192.738993055581,1.270652277656739,297.6,582.0,1056.0,8437.0,12865.6,43.23118279569892,12.183333333333334,3.548387096774193,-0.6167314411337493,108.0,15818.0
HR,Aircraft operator activities,2022,4,5731.0,6312.146821803181,1.101404086861487,16.8,28.5,3833.5,9536.0,12963.2,771.6190476190476,3.3815573235946266,228.1845238095238,-0.5814212179375328,9.0,15248.0
HR,Aircraft operator activities,2023,2,6887.5,6876.5,0.9984029038112523,1386.3000000000002,3449.25,6887.5,10325.75,12388.7,8.936521676404817,1.798722323049002,4.968260838202409,-0.49920145190562604,11.0,13764.0
HR,Combustion of fuels,2013,23,166719.13043478262,338116.7737837617,2.0280622439788134,3283.4,6560.0,35462.0,72801.5,660516.0000000003,201.16830115124577,18.626022220968935,10.800389839800207,-0.7793386475017353,577.0,1396827.0
HR,Combustion of fuels,2014,23,144416.60869565216,316910.26396411244,2.194417019111552,2114.8,5068.5,28156.0,71926.5,347749.6000000001,164.43616417628147,12.35081687739736,13.313788537923207,-0.7927265826422731,1052.0,1417565.0
HR,Combustion of fuels,2015,22,148622.86363636365,297581.5882820733,2.0022598206031597,3094.5,4784.0,29106.5,86775.75,396195.7000000003,128.0322184520925,13.611932042670892,9.405881402488285,-0.7719451332985956,913.0,1233310.0
HR,Combustion of fuels,2016,22,163102.31818181818,332132.80941985553,2.0363463445664256,920.5000000000001,4014.5,36315.0,96657.5,419834.10000000044,456.0935361216734,11.560900454357716,39.45138511678435,-0.7777530689109338,278.0,1409891.0
HR,Combustion of fuels,2017,22,145350.13636363635,252933.9919868235,1.7401703109107123,2086.3,4830.25,39041.0,94723.5,347600.70000000007,166.61108181948907,8.903478394508339,18.713032641518478,-0.7366108933932775,2.0,924371.0
HR,Combustion of fuels,2018,22,120016.31818181818,259250.56551904415,2.1601276346962557,72.9,2275.25,18198.0,84534.0,276282.80000000016,3789.8875171467785,15.182041982635463,249.62962962962962,-0.7942373642096672,2.0,1157454.0
HR,Combustion of fuels,2019,22,133613.72727272726,302176.6625287541,2.261568992173705,118.60000000000005,1786.25,17385.5,84760.25,289984.8000000002,2445.0657672849925,16.67969284748786,146.58937605396284,-0.8075250346982089,1.0,1349302.0
HR,Combustion of fuels,2020,22,131422.86363636365,266679.5681032841,2.0291717949562016,264.30000000000007,2810.5,12211.0,69520.0,458729.9000000006,1735.6409383276598,37.5669396445828,46.201286416950424,-0.7948449194013909,1.0,1021564.0
HR,Combustion of fuels,2021,20,150202.15,304254.250049079,2.0256317905507943,735.7,3826.5,14092.5,81439.75,443445.50000000047,602.7531602555396,31.46677310626223,19.155226315074078,-0.7900000932077205,113.0,1221243.0
HR,Combustion of fuels,2022,19,176156.68421052632,338329.03154116776,1.9206142137463709,1247.0,3464.0,44486.0,87301.5,591989.3999999998,474.73087409783466,13.307319156588585,35.674418604651166,-0.7699797852148214,88.0,1295063.0
HR,Combustion of fuels,2023,19,174636.52631578947,320375.80976037774,1.8345292163052576,2972.8,10027.5,38215.0,84663.0,678906.7999999998,228.3728471474703,17.76545335601203,12.854884284176533,-0.7540804735299367,47.0,1118156.0
HR,Manufacture of ceramics,2013,12,5484.333333333333,3580.443346229005,0.6528493307413247,1448.1000000000001,2355.75,4837.5,8416.5,9426.0,6.509218976590014,1.9485271317829458,3.3405842137973893,-0.36620221236248696,951.0,12932.0
HR,Manufacture of ceramics,2014,10,7246.8,2902.8385694006483,0.4005683293868533,4213.0,5560.25,7442.5,9251.0,9949.8,2.3616900071208162,1.3368894860597917,1.7665558984096843,-0.22417894794943982,1468.0,12207.0
HR,Manufacture of ceramics,2015,10,7582.9,3779.996810845216,0.4984896030338282,1849.4,5671.75,7501.5,10139.5,11800.5,6.38071807072564,1.5730853829234153,4.056180382826863,-0.2810600166163342,1466.0,13911.0
HR,Manufacture of ceramics,2016,10,7824.1,3706.549593624777,0.4737349463356523,1659.1,6170.0,8455.5,11249.5,11674.1,7.03640527997107,1.3806516468570753,5.0964378277379305,-0.259489270331412,1579.0,11675.0
HR,Manufacture of ceramics,2017,9,8308.0,3420.2429088524627,0.4116806582634163,4747.8,6750.0,7549.0,10547.0,12462.4,2.624878891275959,1.6508676645913365,1.589999578752264,-0.2299464445989884,1599.0,13468.0
HR,Manufacture of ceramics,2018,9,9301.444444444445,4543.127682093303,0.4884324912360054,4477.0,6969.0,8796.0,12235.0,14378.0,3.211525575161939,1.634606639381537,1.9647085101630557,-0.2733200870168845,1589.0,17946.0
HR,Manufacture of ceramics,2019,8,7316.5,3795.8011670792243,0.5188001321778479,3083.3,5524.25,7140.0,9135.75,12474.3,4.045762656893587,1.7471008403361343,2.315700710277949,-0.28829102029658993,655.0,13189.0
HR,Manufacture of ceramics,2020,8,7017.875,4239.77102676253,0.6041388635110385,1527.5,4809.5,6742.5,9777.0,12382.8,8.106579378068739,1.8365294771968854,4.414075286415712,-0.34166102630782114,278.0,13668.0
HR,Manufacture of ceramics,2021,7,7465.142857142857,3009.6902274662957,0.40316579134001973,3936.2000000000003,6315.5,7863.0,8643.5,10211.800000000001,2.5943295564249786,1.2987155029886812,1.9976119099639245,-0.21697030006123696,1973.0,12502.0
HR,Manufacture of ceramics,2022,7,8028.142857142857,3132.8240308327668,0.390230229653351,5299.400000000001,7658.0,7963.0,8588.5,10914.400000000001,2.059553911763596,1.3706392063292732,1.5026229384458616,-0.19454520958159938,2075.0,13666.0
HR,Manufacture of ceramics,2023,7,6620.428571428572,2269.9416516820024,0.3428692911933629,4186.6,5648.5,6932.0,7411.0,8823.400000000001,2.107533559451584,1.272850548182343,1.655758849663211,-0.18520904682784567,2620.0,10672.0
HR,Manufacture of mineral wool,2013,2,39675.0,7690.0,0.19382482671707624,33523.0,35830.0,39675.0,43520.0,45827.0,1.3670315902514691,1.155059861373661,1.1835157951257345,-0.09691241335853817,31985.0,47365.0
HR,Manufacture of mineral wool,2014,2,42992.5,9993.5,0.23244751991626447,34997.7,37995.75,42992.5,47989.25,50987.3,1.4568757375484678,1.1859580159330116,1.2284378687742339,-0.11622375995813217,32999.0,52986.0
HR,Manufacture of mineral wool,2015,2,46457.0,14566.0,0.3135372494995372,34804.2,39174.0,46457.0,53740.0,58109.8,1.6696203331781798,1.2508297995996298,1.33481016658909,-0.1567686247497686,31891.0,61023.0
HR,Manufacture of mineral wool,2016,2,48267.5,16235.5,0.33636504894597813,35279.1,40149.75,48267.5,56385.25,61255.9,1.7363226386160646,1.2690920391567826,1.3681613193080322,-0.1681825244729891,32032.0,64503.0
HR,Manufacture of mineral wool,2017,2,52428.0,21007.0,0.4006828412298772,35622.4,41924.5,52428.0,62931.5,69233.6,1.9435411426518148,1.320546272983902,1.4717705713259073,-0.20034142061493854,31421.0,73435.0
HR,Manufacture of mineral wool,2018,2,51781.5,18739.5,0.3618956577155934,36789.9,42411.75,51781.5,61151.25,66773.1,1.814984547389365,1.2895165261724748,1.4074922736946824,-0.1809478288577968,33042.0,70521.0
HR,Manufacture of mineral wool,2019,2,50777.5,17141.5,0.3375806213381911,37064.3,42206.75,50777.5,59348.25,64490.7,1.7399681094746156,1.2700644970705528,1.3699840547373077,-0.16879031066909556,33636.0,67919.0
HR,Manufacture of mineral wool,2020,2,49073.0,15815.0,0.3222749780938602,36421.0,41165.5,49073.0,56980.5,61725.0,1.6947640097745806,1.2578199824750882,1.3473820048872902,-0.16113748904693015,33258.0,64888.0
HR,Manufacture of mineral wool,2021,2,53364.0,17724.0,0.3321340229368113,39184.8,44502.0,53364.0,62226.0,67543.2,1.7237091933606907,1.265707218349449,1.3618545966803453,-0.16606701146840575,35640.0,71088.0
HR,Manufacture of mineral wool,2022,2,51518.0,14822.0,0.28770526806164837,39660.4,44107.0,51518.0,58929.0,63375.6,1.59795665197527,1.2301642144493186,1.298978325987635,-0.14385263403082416,36696.0,66340.0
HR,Manufacture of mineral wool,2023,2,46950.5,10879.5,0.2317227718554648,38246.9,41510.75,46950.5,52390.25,55654.1,1.4551270821948967,1.1853782174843719,1.2275635410974484,-0.11586138592773243,36071.0,57830.0
HR,Production of cement clinker,2013,4,460096.75,362304.6860084582,0.7874532606641064,145045.7,214619.75,344562.0,590039.0,867575.6000000001,5.981394829353783,2.517908533152234,2.3755409501970757,-0.41355310051635874,98663.0,1052600.0
HR,Production of cement clinker,2014,4,494663.0,396849.61894715234,0.8022625887668016,146252.6,211940.0,368479.5,651202.5,944020.2000000002,6.454724223706109,2.561934110310072,2.5194731580840273,-0.42331925977887974,102461.0,1139232.0
HR,Production of cement clinker,2015,4,473980.5,340755.20548958605,0.7189224145077404,154119.5,223133.75,390781.0,641627.75,860401.1000000001,5.582688108902508,2.2017475261079738,2.5355714234733435,-0.3893926015943694,108110.0,1006250.0
HR,Production of cement clinker,2016,4,441273.25,268049.90717063774,0.6074465360649841,167325.0,261159.0,414415.0,594529.25,736708.1000000001,4.402857313611237,1.7777061641108554,2.4767070073210817,-0.33743646935317284,104769.0,831494.0
HR,Production of cement clinker,2017,4,524478.5,363605.33262625564,0.6932702343875976,165168.30000000002,271319.25,465496.0,718655.25,930974.7000000001,5.636521657000769,1.9999628353412275,2.8183131993245674,-0.38189935335766867,94401.0,1072521.0
HR,Production of cement clinker,2018,4,490430.0,296755.5356678288,0.6050925426010415,175903.90000000002,268573.75,478477.0,700333.25,814518.5,4.6304743669696915,1.7023148448096774,2.7201045570905475,-0.33725429724935263,114124.0,890642.0
HR,Production of cement clinker,2019,4,472522.0,268033.2922054647,0.5672398157238492,178836.80000000002,271026.5,486777.5,688273.0,754802.8,4.220623495835309,1.5506115216911218,2.7219090254354805,-0.3140602448139981,117377.0,799156.0
HR,Production of cement clinker,2020,4,486633.25,273674.85078499175,0.5623841995691657,188536.3,289219.75,495373.0,692786.5,777738.4,4.125138766380799,1.5700056321196352,2.627467495649379,-0.3132894484706912,121414.0,834373.0
HR,Production of cement clinker,2021,4,487593.25,274023.7985069682,0.5619926004040626,191421.40000000002,290893.0,490432.5,687132.75,781493.7000000001,4.082582720636251,1.5934786132648224,2.5620568024264787,-0.3135857858983897,125107.0,844401.0
HR,Production of cement clinker,2022,4,445789.0,232551.51557450663,0.5216627498087809,186171.40000000002,267760.0,484665.0,662694.0,674305.8,3.6219623422287204,1.3912822258673518,2.60332682678435,-0.27955490153413387,131779.0,682047.0
HR,Production of cement clinker,2023,4,447126.0,259506.5847266693,0.5803880443693037,167394.90000000002,250785.75,447830.5,644170.75,726293.5,4.3388030340231385,1.6218044550337685,2.6752935722653435,-0.3227775839472542,111801.0,781042.0
HR,"Production of lime, or calcination of dolomite/magnesite",2013,4,25513.25,25388.3362922327,0.9951039672418331,188.20000000000002,446.5,23539.0,48605.75,52417.700000000004,278.5212539851222,2.2268448107396237,125.07438894792773,-0.5162195133901012,16.0,54959.0
HR,"Production of lime, or calcination of dolomite/magnesite",2014,3,31465.666666666668,23081.412959830304,0.7335427913968761,8021.6,19142.0,37676.0,46894.5,52425.6,6.53555400418869,1.3914852956789467,4.69681858980752,-0.39199692080609894,608.0,56113.0
HR,"Production of lime, or calcination of dolomite/magnesite",2015,3,28801.0,20487.79901957911,0.7113572104989101,7908.6,18865.5,37127.0,42899.5,46363.0,5.862352375894596,1.248767743151884,4.694509774169891,-0.3708821838747882,604.0,48672.0
HR,"Production of lime, or calcination of dolomite/magnesite",2016,3,25797.333333333332,18393.72919110085,0.713008935979204,7044.200000000001,16568.0,32441.0,38348.5,41893.0,5.9471622043667125,1.2913596991461422,4.605349081513869,-0.3752411963338157,695.0,44256.0
HR,"Production of lime, or calcination of dolomite/magnesite",2017,2,50189.5,19524.5,0.3890156307594218,34569.9,40427.25,50189.5,59951.75,65809.1,1.9036531780537405,1.3112125046075376,1.4518265890268702,-0.19450781537971085,30665.0,69714.0
HR,"Production of lime, or calcination of dolomite/magnesite",2018,2,53617.0,23869.0,0.4451759703079247,34521.8,41682.5,53617.0,65551.5,72712.2,2.106269082145195,1.3561407762463398,1.5531345410725974,-0.22258798515396228,29748.0,77486.0
HR,"Production of lime, or calcination of dolomite/magnesite",2019,3,38058.333333333336,5741.935000986649,0.15087195097840986,32227.6,34985.5,39582.0,41893.0,43279.6,1.3429358686343382,1.0934161992825022,1.2282019138874753,-0.08066564484344196,30389.0,44204.0
HR,"Production of lime, or calcination of dolomite/magnesite",2020,3,42331.0,6782.825959730944,0.160233067013086,35525.8,38440.0,43297.0,46705.0,48749.8,1.3722365154338536,1.1259394415317459,1.2187480647867184,-0.0867764364964998,33583.0,50113.0
HR,"Production of lime, or calcination of dolomite/magnesite",2021,3,49633.0,14741.465802287099,0.297009364783251,34604.2,42593.5,55909.0,59810.5,62151.4,1.796065217516949,1.1116528644762025,1.6156709301183094,-0.15417161968851367,29278.0,63712.0
HR,"Production of lime, or calcination of dolomite/magnesite",2022,3,44413.0,11575.535236005288,0.2606339413236054,32623.8,39048.0,49755.0,52449.0,54065.4,1.6572379673735127,1.086632499246307,1.5251135673955825,-0.1341048792020354,28341.0,55143.0
HR,"Production of lime, or calcination of dolomite/magnesite",2023,3,38930.0,6265.374529906412,0.1609394947317342,32608.2,36354.0,42597.0,43339.5,43785.0,1.3427604099582313,1.0278892879780266,1.306327856183414,-0.07974997859405764,30111.0,44082.0
HR,Production of pig iron or steel,2013,5,7125.2,5100.359297147604,0.715819808166452,1638.6,3033.0,6108.0,11355.0,13194.6,8.0523617722446,2.1602161100196464,3.727572317832296,-0.4013473306012463,709.0,14421.0
HR,Production of pig iron or steel,2014,5,6996.6,6079.488353471861,0.8689203832535604,1443.2,2477.0,5796.0,7859.0,14001.800000000001,9.701912416851442,2.415769496204279,4.016075388026607,-0.4581425263699511,754.0,18097.0
HR,Production of pig iron or steel,2015,4,5653.0,7239.778000740078,1.280696621393964,1028.7,1275.75,1790.5,6167.75,13367.300000000003,12.994361815884128,7.465679977659873,1.7405463205988139,-0.5822572085618256,864.0,18167.0
HR,Production of pig iron or steel,2016,4,1098.5,937.9908048589815,0.8538832998261097,343.0,586.0,773.0,1285.5,2114.4000000000005,6.164431486880468,2.7353169469598972,2.253644314868805,-0.43024578971324534,181.0,2667.0
HR,Production of pig iron or steel,2017,4,1180.5,323.66997080359494,0.27418040728809395,956.5,990.25,1025.5,1215.75,1528.5,1.5980135912179823,1.4904924427108728,1.072138003136435,-0.1292884371029226,934.0,1737.0
HR,Production of pig iron or steel,2018,4,5775.75,8594.945327778414,1.488108960356389,735.3,785.25,869.5,5860.0,14741.200000000004,20.04787161702707,16.953651523864295,1.1825105399156808,-0.6491905813097866,702.0,20662.0
HR,Production of pig iron or steel,2019,4,3394.0,4630.7176009771965,1.3643835005825564,557.8,623.5,826.5,3597.0,8284.2,14.851559698816782,10.02323049001815,1.4817138759411976,-0.6080215085444903,514.0,11409.0
HR,Production of pig iron or steel,2020,4,2597.25,3002.2458572708533,1.1559325660875361,778.7,863.75,936.0,2669.5,5744.800000000001,7.377423911647619,6.137606837606839,1.2020033388981635,-0.5118153816536721,722.0,7795.0
HR,Refining of mineral oil,2013,2,664369.5,302043.5,0.45463179751629174,422734.7,513347.75,664369.5,815391.25,906004.3,2.143198322730545,1.3637054380130336,1.5715991613652722,-0.22731589875814584,362326.0,966413.0
HR,Refining of mineral oil,2014,2,605050.5,347326.5,0.5740454722374413,327189.3,431387.25,605050.5,778713.75,882911.7,2.6984736359043526,1.459236377789953,1.8492368179521763,-0.28702273611872076,257724.0,952377.0
HR,Refining of mineral oil,2015,2,659983.5,331919.5,0.5029209063559922,394447.9,494023.75,659983.5,825943.25,925519.1,2.3463658952170867,1.4023367250847938,1.6731829476085434,-0.25146045317799604,328064.0,991903.0
HR,Refining of mineral oil,2016,2,650851.0,332580.0,0.5109925313166915,384787.0,484561.0,650851.0,817141.0,916915.0,2.3829157429954755,1.4087940250533533,1.6914578714977377,-0.2554962656583457,318271.0,983431.0
HR,Refining of mineral oil,2017,2,671943.0,311240.0,0.46319405068584685,422951.0,516323.0,671943.0,827563.0,920935.0,2.1774035290139993,1.3705552405486774,1.5887017645069996,-0.23159702534292337,360703.0,983183.0
HR,Refining of mineral oil,2018,2,658350.0,346281.0,0.5259831396673502,381325.2,485209.5,658350.0,831490.5,935374.8,2.4529582623965056,1.4207865117338803,1.7264791311982528,-0.2629915698336751,312069.0,1004631.0
HR,Refining of mineral oil,2019,2,508461.0,199969.0,0.39328286731922407,348485.8,408476.5,508461.0,608445.5,668436.2,1.9181160322744857,1.3146262938553792,1.4590580161372428,-0.19664143365961206,308492.0,708430.0
HR,Refining of mineral oil,2020,2,403014.5,366764.5,0.9100528641029045,109602.90000000001,219632.25,403014.5,586396.75,696426.1,6.354084609075124,1.7280422912823235,3.677042304537562,-0.4550264320514523,36250.0,769779.0
HR,Refining of mineral oil,2021,2,366909.5,350212.5,0.9544928654068646,86739.5,191803.25,366909.5,542015.75,647079.5,7.460032626427406,1.7635942923254917,4.230016313213703,-0.47724643270343226,16697.0,717122.0
HR,Refining of mineral oil,2022,2,349266.0,349265.0,0.999997136852714,69854.0,174633.5,349266.0,523898.5,628678.0,8.999885475420163,1.799997709482171,4.999942737710081,-0.49999856842635704,1.0,698531.0
HU,Aircraft operator activities,2012,5,231698.0,433135.3101140566,1.8693959814674992,103.0,220.0,26832.0,33878.0,672072.2000000001,6524.972815533982,25.04741353607633,260.50485436893206,-0.7695113466667818,25.0,1097535.0
HU,Aircraft operator activities,2013,2,548819.0,544676.0,0.9924510631009495,113078.20000000001,276481.0,548819.0,821157.0,984559.8,8.706893105832954,1.7939608504807596,4.853446552916477,-0.49622553155047466,4143.0,1093495.0
HU,Aircraft operator activities,2014,2,632490.0,622946.0,0.9849104333665354,134133.2,321017.0,632490.0,943963.0,1130846.8,8.430774782082288,1.7879283466932285,4.715387391041144,-0.49245521668326764,9544.0,1255436.0
HU,Aircraft operator activities,2015,2,779179.5,769040.5,0.9869875940011256,163947.1,394659.25,779179.5,1163699.75,1394411.9,8.505255048732181,1.7895900752009004,4.752627524366091,-0.49349379700056284,10139.0,1548220.0
HU,Aircraft operator activities,2016,3,618415.6666666666,858834.7395183521,1.3887661419504014,10613.8,11128.0,11985.0,922488.0,1468789.8,138.38491397991297,122.55234042553192,1.129190299421508,-0.6549783757454757,10271.0,1832991.0
HU,Aircraft operator activities,2017,3,703369.0,975676.8223641815,1.38714788733109,12442.6,13462.0,15161.0,1049172.0,1669578.6,134.18245382797807,110.1232504452213,1.2184752382942472,-0.6544439057671798,11763.0,2083183.0
HU,Aircraft operator activities,2018,3,776443.0,1087843.1577624904,1.4010599075044665,3999.4,7228.0,12609.0,1163741.0,1854420.2000000002,463.6746011901786,147.0711555238322,3.1527229084362656,-0.6620006591311631,1847.0,2314873.0
HU,Aircraft operator activities,2019,2,1192044.0,1179696.0,0.9896413219646255,248287.2,602196.0,1192044.0,1781892.0,2135800.8,8.602138169023613,1.7917130575717002,4.801069084511807,-0.4948206609823127,12348.0,2371740.0
HU,Aircraft operator activities,2020,2,618369.5,615922.5,0.9960428190588313,125631.5,310408.25,618369.5,926330.75,1111107.5,8.844179206648015,1.796834255247065,4.922089603324007,-0.49802140952941576,2447.0,1234292.0
HU,Aircraft operator activities,2021,2,614154.5,611962.5,0.9964308655232519,124584.5,308173.25,614154.5,920135.75,1103724.5,8.859244127479743,1.7971446924186014,4.929622063739871,-0.49821543276162594,2192.0,1226117.0
HU,Aircraft operator activities,2022,2,1116479.5,1113100.5,0.9969735225769931,225999.1,559929.25,1116479.5,1673029.75,2006959.9000000001,8.8803889042036,1.7975788180615946,4.9401944521018,-0.49848676128849667,3379.0,2229580.0
HU,Aircraft operator activities,2023,2,913436.5,910708.5,0.9970134760325431,184869.7,458082.25,913436.5,1368790.75,1642003.3,8.881949286443371,1.7976107808260344,4.9409746432216854,-0.49850673801627154,2728.0,1824145.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2005,38,26141.0,49853.29148559169,1.907091981392896,3446.8,5039.0,8471.5,32390.25,49194.000000000015,14.272368573749569,5.806999940978577,2.4577869328072413,-0.6473239467066573,594.0,302379.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2006,38,20585.0,38162.474053639875,1.8538972093096855,1217.0000000000002,3178.75,7691.0,26355.25,44225.0,36.33935907970418,5.7502275386815755,6.319638455217747,-0.650907358651413,19.0,232405.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2007,33,22228.727272727272,45157.14250513035,2.031476744083961,1809.4,3793.0,8860.0,23068.0,26834.8,14.83077263181165,3.0287584650112866,4.896650823477396,-0.6463441032385395,238.0,260815.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2008,26,20742.53846153846,46062.66044642197,2.2206857917526808,674.5,2230.5,5275.0,14985.25,25348.5,37.58117123795404,4.805402843601896,7.82060785767235,-0.7387380191465442,25.0,214384.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2009,18,19575.944444444445,36782.101203457074,1.8789438899279085,1411.6,2862.5,3673.5,17509.0,42269.40000000004,29.944318503825475,11.506574111882411,2.6023661093794277,-0.7138956763197967,558.0,153303.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2010,14,26815.0,47354.331860981845,1.7659642685430486,1492.6,1983.5,5694.5,20372.5,79747.20000000007,53.42838000803971,14.004249714636943,3.815154763499933,-0.7234707196322496,893.0,171087.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2011,11,25424.272727272728,40367.09962578866,1.5877386172972687,1596.0,2543.0,7290.0,19495.5,63239.0,39.6234335839599,8.674759945130315,4.567669172932331,-0.682177537766506,151.0,140982.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2012,10,21125.5,32456.964840385182,1.536388006929312,236.6,1858.0,7704.5,13388.25,67205.09999999999,284.04522400676245,8.722837302874941,32.56339814032122,-0.6906823507135926,224.0,102486.0
HU,Combustion installations with a rated thermal input exceeding 20 MW,2013,3,21029.333333333332,17582.49406527855,0.836093745178729,5054.4,9280.5,16324.0,30425.5,38886.4,7.693573915796139,2.3821612349914236,3.229661285216841,-0.4468890016062219,2237.0,44527.0
