country,sector,year,median,p25,premium_pct,cv,gini
Iceland,20-99 All stationary installations,2021.0,1843588.0,1843588.0,0.0,0.0,0.0
Iceland,20-99 All stationary installations,2022.0,1875076.0,1875076.0,0.0,0.0,0.0
Iceland,20-99 All stationary installations,2023.0,1812530.0,1812530.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2015.0,1810768.0,1810768.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2016.0,1775296.0,1775296.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2017.0,1829912.0,1829912.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2018.0,1852202.0,1852202.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2019.0,1812134.0,1812134.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2020.0,1779645.0,1779645.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2021.0,1843558.0,1843558.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2022.0,1875028.0,1875028.0,0.0,0.0,0.0
Iceland,21-99 All industrial installations (excl. combustion),2023.0,1812473.0,1812473.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2015.0,401844.0,401844.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2016.0,402484.0,402484.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2017.0,402088.0,402088.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2018.0,403336.0,403336.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2019.0,332149.0,332149.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2020.0,357622.0,357622.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2021.0,375893.0,375893.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2022.0,361901.0,361901.0,0.0,0.0,0.0
Iceland,25 Production or processing of ferrous metals,2023.0,323557.0,323557.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2015.0,1408924.0,1408924.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2016.0,1369083.0,1369083.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2017.0,1400184.0,1400184.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2018.0,1398464.0,1398464.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2019.0,1381580.0,1381580.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2020.0,1363057.0,1363057.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2021.0,1370327.0,1370327.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2022.0,1360453.0,1360453.0,0.0,0.0,0.0
Iceland,26 Production of primary aluminium,2023.0,1406837.0,1406837.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2016.0,3729.0,3729.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2017.0,27640.0,27640.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2018.0,50402.0,50402.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2019.0,98405.0,98405.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2020.0,58966.0,58966.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2021.0,97338.0,97338.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2022.0,152674.0,152674.0,0.0,0.0,0.0
Iceland,28 Production or processing of non-ferrous metals,2023.0,82079.0,82079.0,0.0,0.0,0.0
Ireland,10 Aviation,2015.0,8581188.0,8581188.0,0.0,0.0,0.0
Ireland,10 Aviation,2016.0,10466992.0,10466992.0,0.0,0.0,0.0
Ireland,10 Aviation,2017.0,11641107.0,11641107.0,0.0,0.0,0.0
Ireland,10 Aviation,2018.0,12432020.0,12432020.0,0.0,0.0,0.0
Ireland,10 Aviation,2019.0,12779954.0,12779954.0,0.0,0.0,0.0
Ireland,10 Aviation,2020.0,4747229.0,2375906.5,49.95171920292869,0.706083825961137,-0.333011771857745
Ireland,10 Aviation,2021.0,5291240.0,2646477.0,49.983803418480356,0.7067633388883596,-0.3332253910891094
Ireland,10 Aviation,2022.0,10273565.0,5143946.5,49.93026763348458,0.70563010986197,-0.33286909833399947
Ireland,10 Aviation,2023.0,11241371.0,5628549.0,49.930048567919336,0.7056254789770776,-0.3328676419683534
Ireland,20 Combustion of fuels,2015.0,13596042.0,13596042.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2016.0,14379576.0,14379576.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2017.0,13437044.0,13437044.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2018.0,11952318.0,11952318.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2019.0,10722808.0,10722808.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2020.0,10070588.0,10070588.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2021.0,11609823.0,11609823.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2022.0,11302848.0,11302848.0,0.0,0.0,0.0
Ireland,20 Combustion of fuels,2023.0,9025279.0,9025279.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2015.0,16828719.0,16828719.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2016.0,17738632.0,17738632.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2017.0,16895726.0,16895726.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2018.0,15527076.0,15527076.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2019.0,14162311.0,14162311.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2020.0,13296424.0,13296424.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2021.0,15320020.0,15320020.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2022.0,14686119.0,14686119.0,0.0,0.0,0.0
Ireland,20-99 All stationary installations,2023.0,12188688.0,12188688.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2015.0,358459.0,358459.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2016.0,313412.0,313412.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2017.0,310947.0,310947.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2018.0,321932.0,321932.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2019.0,274295.0,274295.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2020.0,300762.0,300762.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2021.0,294148.0,294148.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2022.0,308081.0,308081.0,0.0,0.0,0.0
Ireland,21  Refining of mineral oil,2023.0,286922.0,286922.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2015.0,3232677.0,3232677.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2016.0,3359056.0,3359056.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2017.0,3458682.0,3458682.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2018.0,3574758.0,3574758.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2019.0,3439503.0,3439503.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2020.0,3225836.0,3225836.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2021.0,3710197.0,3710197.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2022.0,3383271.0,3383271.0,0.0,0.0,0.0
Ireland,21-99 All industrial installations (excl. combustion),2023.0,3163409.0,3163409.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2015.0,2545723.0,2545723.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2016.0,2718717.0,2718717.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2017.0,2775901.0,2775901.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2018.0,2906680.0,2906680.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2019.0,2847695.0,2847695.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2020.0,2683970.0,2683970.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2021.0,3134898.0,3134898.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2022.0,2878968.0,2878968.0,0.0,0.0,0.0
Ireland,29 Production of cement clinker,2023.0,2701857.0,2701857.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,305492.0,305492.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,295625.0,295625.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,336046.0,336046.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,309707.0,309707.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,275448.0,275448.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,206983.0,206983.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,242198.0,242198.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,156461.0,156461.0,0.0,0.0,0.0
Ireland,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,139686.0,139686.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2015.0,2622.0,2622.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2016.0,4386.0,4386.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2017.0,5085.0,5085.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2018.0,4979.0,4979.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2019.0,4826.0,4826.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2020.0,4059.0,4059.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2021.0,4691.0,4691.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2022.0,4069.0,4069.0,0.0,0.0,0.0
Ireland,32 Manufacture of ceramics,2023.0,4054.0,4054.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2015.0,20381.0,20381.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2016.0,26916.0,26916.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2017.0,30703.0,30703.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2018.0,31460.0,31460.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2019.0,37239.0,37239.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2020.0,30062.0,30062.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2021.0,34262.0,34262.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2022.0,35692.0,35692.0,0.0,0.0,0.0
Ireland,34 Production or processing of gypsum or plasterboard,2023.0,30890.0,30890.0,0.0,0.0,0.0
Italy,10 Aviation,2015.0,4553160.0,4553160.0,0.0,0.0,0.0
Italy,10 Aviation,2016.0,4637171.0,4637171.0,0.0,0.0,0.0
Italy,10 Aviation,2017.0,4586581.0,4586581.0,0.0,0.0,0.0
Italy,10 Aviation,2018.0,4592165.0,4592165.0,0.0,0.0,0.0
Italy,10 Aviation,2019.0,4618070.0,4618070.0,0.0,0.0,0.0
Italy,10 Aviation,2020.0,1655603.0,844065.5,49.0176388904828,0.6867706683578424,-0.32691045106491523
Italy,10 Aviation,2021.0,1073609.0,540355.0,49.66929301077022,0.700149084254232,-0.33114310653798573
Italy,10 Aviation,2022.0,1982557.0,996840.5,49.71945321118132,0.7011970159170502,-0.3314734570542295
Italy,10 Aviation,2023.0,2391265.0,1233742.0,48.40630377645304,0.6746089161413465,-0.3230368802121242
Italy,20 Combustion of fuels,2015.0,104769739.0,104769739.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2016.0,102977753.0,102977753.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2017.0,103737223.0,103737223.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2018.0,95031862.0,95031862.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2019.0,89855272.0,89855272.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2020.0,81293264.0,81293264.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2021.0,83890037.0,83890037.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2022.0,91178441.0,91178441.0,0.0,0.0,0.0
Italy,20 Combustion of fuels,2023.0,71864985.0,71864985.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2015.0,156206307.0,156206307.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2016.0,154956291.0,154956291.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2017.0,155331759.0,155331759.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2018.0,146482048.0,146482048.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2019.0,140942002.0,140942002.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2020.0,126028578.0,126028578.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2021.0,131474590.0,131474590.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2022.0,136294720.0,136294720.0,0.0,0.0,0.0
Italy,20-99 All stationary installations,2023.0,114774268.0,114774268.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2015.0,12280143.0,12280143.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2016.0,12071906.0,12071906.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2017.0,11698849.0,11698849.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2018.0,11281623.0,11281623.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2019.0,11362659.0,11362659.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2020.0,9613725.0,9613725.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2021.0,9850196.0,9850196.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2022.0,10543856.0,10543856.0,0.0,0.0,0.0
Italy,21  Refining of mineral oil,2023.0,10448276.0,10448276.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2015.0,51436568.0,51436568.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2016.0,51978538.0,51978538.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2017.0,51594536.0,51594536.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2018.0,51450186.0,51450186.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2019.0,51086730.0,51086730.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2020.0,44735314.0,44735314.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2021.0,47584553.0,47584553.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2022.0,45116279.0,45116279.0,0.0,0.0,0.0
Italy,21-99 All industrial installations (excl. combustion),2023.0,42909283.0,42909283.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2015.0,32806.0,32806.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2016.0,37756.0,37756.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2017.0,36168.0,36168.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2018.0,39870.0,39870.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2019.0,36960.0,36960.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2020.0,28452.0,28452.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2021.0,34683.0,34683.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2022.0,32715.0,32715.0,0.0,0.0,0.0
Italy,23 Metal ore roasting or sintering,2023.0,27615.0,27615.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2015.0,8971350.0,8971350.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2016.0,9710135.0,9710135.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2017.0,9415225.0,9415225.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2018.0,9276599.0,9276599.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2019.0,8900414.0,8900414.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2020.0,7613674.0,7613674.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2021.0,8443132.0,8443132.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2022.0,7531028.0,7531028.0,0.0,0.0,0.0
Italy,24  Production of pig iron or steel,2023.0,7194352.0,7194352.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2015.0,1622703.0,1622703.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2016.0,2188338.0,2188338.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2017.0,2137960.0,2137960.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2018.0,2176616.0,2176616.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2019.0,2206762.0,2206762.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2020.0,1234174.0,1234174.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2021.0,1113336.0,1113336.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2022.0,1014961.0,1014961.0,0.0,0.0,0.0
Italy,25 Production or processing of ferrous metals,2023.0,1098524.0,1098524.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2015.0,124427.0,124427.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2016.0,112527.0,112527.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2017.0,110583.0,110583.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2018.0,120422.0,120422.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2019.0,119438.0,119438.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2020.0,122202.0,122202.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2021.0,121971.0,121971.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2022.0,104541.0,104541.0,0.0,0.0,0.0
Italy,27 Production of secondary aluminium,2023.0,102339.0,102339.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2015.0,507858.0,507858.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2016.0,505357.0,505357.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2017.0,576785.0,576785.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2018.0,592697.0,592697.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2019.0,581144.0,581144.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2020.0,523107.0,523107.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2021.0,538790.0,538790.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2022.0,491176.0,491176.0,0.0,0.0,0.0
Italy,28 Production or processing of non-ferrous metals,2023.0,424786.0,424786.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2015.0,13002348.0,13002348.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2016.0,12176112.0,12176112.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2017.0,12164419.0,12164419.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2018.0,12181271.0,12181271.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2019.0,12430767.0,12430767.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2020.0,11063050.0,11063050.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2021.0,12422813.0,12422813.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2022.0,11159744.0,11159744.0,0.0,0.0,0.0
Italy,29 Production of cement clinker,2023.0,10747452.0,10747452.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,2003389.0,2003389.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,1973624.0,1973624.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,2197315.0,2197315.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,2220299.0,2220299.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,2038540.0,2038540.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,1834938.0,1834938.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,2202986.0,2202986.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,1965187.0,1965187.0,0.0,0.0,0.0
Italy,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,1884117.0,1884117.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2015.0,2526277.0,2526277.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2016.0,2609742.0,2609742.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2017.0,2574824.0,2574824.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2018.0,2709329.0,2709329.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2019.0,2708645.0,2708645.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2020.0,2673555.0,2673555.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2021.0,2781431.0,2781431.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2022.0,2768286.0,2768286.0,0.0,0.0,0.0
Italy,31 Manufacture of glass,2023.0,2651004.0,2651004.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2015.0,2532212.0,2532212.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2016.0,2654922.0,2654922.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2017.0,2704156.0,2704156.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2018.0,2740210.0,2740210.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2019.0,2754599.0,2754599.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2020.0,2506652.0,2506652.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2021.0,2491187.0,2491187.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2022.0,2419934.0,2419934.0,0.0,0.0,0.0
Italy,32 Manufacture of ceramics,2023.0,2171360.0,2171360.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2015.0,67914.0,67914.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2016.0,65788.0,65788.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2017.0,61733.0,61733.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2018.0,64383.0,64383.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2019.0,56761.0,56761.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2020.0,54845.0,54845.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2021.0,70892.0,70892.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2022.0,65677.0,65677.0,0.0,0.0,0.0
Italy,33 Manufacture of mineral wool,2023.0,69055.0,69055.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2015.0,87013.0,87013.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2016.0,92806.0,92806.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2017.0,94029.0,94029.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2018.0,96011.0,96011.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2019.0,103847.0,103847.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2020.0,93766.0,93766.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2021.0,62342.0,62342.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2022.0,89613.0,89613.0,0.0,0.0,0.0
Italy,34 Production or processing of gypsum or plasterboard,2023.0,91498.0,91498.0,0.0,0.0,0.0
Italy,35 Production of pulp,2015.0,413072.0,413072.0,0.0,0.0,0.0
Italy,35 Production of pulp,2016.0,416217.0,416217.0,0.0,0.0,0.0
Italy,35 Production of pulp,2017.0,419249.0,419249.0,0.0,0.0,0.0
Italy,35 Production of pulp,2018.0,429440.0,429440.0,0.0,0.0,0.0
Italy,35 Production of pulp,2019.0,405718.0,405718.0,0.0,0.0,0.0
Italy,35 Production of pulp,2020.0,411506.0,411506.0,0.0,0.0,0.0
Italy,35 Production of pulp,2021.0,450858.0,450858.0,0.0,0.0,0.0
Italy,35 Production of pulp,2022.0,428905.0,428905.0,0.0,0.0,0.0
Italy,35 Production of pulp,2023.0,387559.0,387559.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2015.0,3603926.0,3603926.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2016.0,3675353.0,3675353.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2017.0,3722631.0,3722631.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2018.0,3744874.0,3744874.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2019.0,3751672.0,3751672.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2020.0,3536947.0,3536947.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2021.0,3601795.0,3601795.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2022.0,3257563.0,3257563.0,0.0,0.0,0.0
Italy,36 Production of paper or cardboard,2023.0,2733993.0,2733993.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2015.0,2624133.0,2624133.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2016.0,2708568.0,2708568.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2017.0,2694570.0,2694570.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2018.0,2763387.0,2763387.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2019.0,2498413.0,2498413.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2020.0,2367426.0,2367426.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2021.0,2463581.0,2463581.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2022.0,2135115.0,2135115.0,0.0,0.0,0.0
Italy,42 Production of bulk chemicals,2023.0,1782790.0,1782790.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2015.0,628792.0,628792.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2016.0,570178.0,570178.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2017.0,556888.0,556888.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2018.0,575852.0,575852.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2019.0,657738.0,657738.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2020.0,620912.0,620912.0,0.0,0.0,0.0
Italy,43 Production of hydrogen and synthesis gas,2021.0,490372.0,490372.0,0.0,0.0,0.0
