country,ym,sb,n,sb_rate,cohort,id
SK,24192,20,74,0.2702702702702703,24195,25
SK,24193,64,163,0.39263803680981596,24195,25
SK,24194,24,54,0.4444444444444444,24195,25
SK,24195,4,23,0.17391304347826086,24195,25
SK,24204,15,59,0.2542372881355932,24195,25
SK,24205,24,35,0.6857142857142857,24195,25
SK,24206,19,34,0.5588235294117647,24195,25
SK,24207,54,74,0.7297297297297297,24195,25
SK,24208,1,44,0.022727272727272728,24195,25
SK,24209,13,37,0.35135135135135137,24195,25
SK,24210,8,52,0.15384615384615385,24195,25
SK,24212,12,48,0.25,24195,25
SK,24213,15,60,0.25,24195,25
SK,24214,17,61,0.2786885245901639,24195,25
SK,24215,38,71,0.5352112676056338,24195,25
SK,24216,33,111,0.2972972972972973,24195,25
SK,24217,37,165,0.22424242424242424,24195,25
SK,24218,33,85,0.38823529411764707,24195,25
SK,24219,53,166,0.3192771084337349,24195,25
SK,24220,15,112,0.13392857142857142,24195,25
SK,24221,20,101,0.19801980198019803,24195,25
SK,24222,30,81,0.37037037037037035,24195,25
SK,24223,16,76,0.21052631578947367,24195,25
SK,24224,11,67,0.16417910447761194,24195,25
SK,24225,31,111,0.27927927927927926,24195,25
SK,24226,31,91,0.34065934065934067,24195,25
SK,24227,18,58,0.3103448275862069,24195,25
SK,24228,30,160,0.1875,24195,25
SK,24229,26,96,0.2708333333333333,24195,25
SK,24230,23,146,0.15753424657534246,24195,25
SK,24231,30,109,0.27522935779816515,24195,25
SK,24232,32,98,0.32653061224489793,24195,25
SK,24233,41,108,0.37962962962962965,24195,25
SK,24234,46,115,0.4,24195,25
SK,24235,23,82,0.2804878048780488,24195,25
SK,24236,42,100,0.42,24195,25
SK,24238,49,121,0.4049586776859504,24195,25
SK,24239,9,20,0.45,24195,25
SK,24240,43,147,0.2925170068027211,24195,25
SK,24241,21,108,0.19444444444444445,24195,25
SK,24242,77,191,0.4031413612565445,24195,25
SK,24243,68,126,0.5396825396825397,24195,25
SK,24244,24,101,0.2376237623762376,24195,25
SK,24245,37,118,0.3135593220338983,24195,25
SK,24246,16,66,0.24242424242424243,24195,25
SK,24247,13,122,0.10655737704918032,24195,25
SK,24248,21,87,0.2413793103448276,24195,25
SK,24249,44,157,0.2802547770700637,24195,25
SK,24250,35,130,0.2692307692307692,24195,25
SK,24251,82,241,0.34024896265560167,24195,25
