country,ym,sb,n,sb_rate,cohort,id
LV,24204,22,144,0.1527777777777778,24196,18
LV,24205,15,345,0.043478260869565216,24196,18
LV,24207,17,68,0.25,24196,18
LV,24209,62,289,0.21453287197231835,24196,18
LV,24210,34,100,0.34,24196,18
LV,24212,19,485,0.03917525773195876,24196,18
LV,24213,12,1076,0.011152416356877323,24196,18
LV,24214,30,452,0.06637168141592921,24196,18
LV,24215,31,229,0.13537117903930132,24196,18
LV,24216,42,455,0.09230769230769231,24196,18
LV,24217,13,119,0.1092436974789916,24196,18
LV,24218,22,268,0.08208955223880597,24196,18
LV,24219,46,287,0.1602787456445993,24196,18
LV,24220,18,169,0.10650887573964497,24196,18
LV,24221,22,243,0.09053497942386832,24196,18
LV,24222,43,424,0.10141509433962265,24196,18
LV,24223,25,103,0.24271844660194175,24196,18
LV,24224,12,108,0.1111111111111111,24196,18
LV,24225,29,193,0.15025906735751296,24196,18
LV,24226,39,212,0.18396226415094338,24196,18
LV,24227,40,592,0.06756756756756757,24196,18
LV,24228,73,315,0.23174603174603176,24196,18
LV,24229,58,907,0.0639470782800441,24196,18
LV,24230,23,295,0.07796610169491526,24196,18
LV,24231,43,233,0.18454935622317598,24196,18
LV,24232,13,182,0.07142857142857142,24196,18
LV,24233,27,282,0.09574468085106383,24196,18
LV,24234,43,234,0.18376068376068377,24196,18
LV,24235,18,220,0.08181818181818182,24196,18
LV,24236,19,243,0.07818930041152264,24196,18
LV,24238,16,121,0.1322314049586777,24196,18
LV,24240,97,366,0.2650273224043716,24196,18
LV,24241,49,284,0.17253521126760563,24196,18
LV,24242,20,620,0.03225806451612903,24196,18
LV,24243,54,501,0.10778443113772455,24196,18
LV,24244,27,751,0.03595206391478029,24196,18
LV,24245,34,1098,0.030965391621129327,24196,18
LV,24246,67,934,0.07173447537473233,24196,18
LV,24247,42,565,0.0743362831858407,24196,18
LV,24248,26,532,0.04887218045112782,24196,18
LV,24249,72,326,0.22085889570552147,24196,18
LV,24250,37,217,0.17050691244239632,24196,18
LV,24251,68,269,0.2527881040892193,24196,18
NL,24183,15,288,0.052083333333333336,24195,19
NL,24184,11,201,0.05472636815920398,24195,19
NL,24185,16,290,0.05517241379310345,24195,19
NL,24186,20,324,0.06172839506172839,24195,19
NL,24187,62,267,0.23220973782771537,24195,19
NL,24188,27,190,0.14210526315789473,24195,19
NL,24189,21,252,0.08333333333333333,24195,19
NL,24191,13,232,0.05603448275862069,24195,19
NL,24192,15,405,0.037037037037037035,24195,19
NL,24193,35,296,0.11824324324324324,24195,19
NL,24194,17,253,0.06719367588932806,24195,19
NL,24195,22,318,0.06918238993710692,24195,19
NL,24196,14,257,0.054474708171206226,24195,19
NL,24197,55,415,0.13253012048192772,24195,19
