country,ymabs,sb_rate,comp3_rate,n,cohort,id
IE,24190,0.0,0.9696969696969697,33,24195,14
IE,24191,0.07216494845360824,0.8092783505154639,194,24195,14
IE,24192,0.16981132075471697,0.601078167115903,371,24195,14
IE,24193,0.21476510067114093,0.7315436241610739,298,24195,14
IE,24194,0.13541666666666666,0.78125,288,24195,14
IE,24195,0.06912442396313365,0.7603686635944701,217,24195,14
IE,24197,0.4067796610169492,0.5932203389830508,59,24195,14
IE,24204,0.05084745762711865,0.885593220338983,236,24195,14
IE,24205,0.07713498622589532,0.9035812672176309,363,24195,14
IE,24206,0.08762886597938144,0.7938144329896907,194,24195,14
IE,24207,0.05172413793103448,0.853448275862069,116,24195,14
IE,24209,0.020316027088036117,0.9006772009029346,443,24195,14
IE,24210,0.030303030303030304,0.9545454545454546,330,24195,14
IE,24212,0.09235668789808917,0.767515923566879,314,24195,14
IE,24213,0.029556650246305417,0.8177339901477833,203,24195,14
IE,24214,0.051490514905149054,0.8482384823848238,369,24195,14
IE,24215,0.04597701149425287,0.8544061302681992,522,24195,14
IE,24216,0.1383399209486166,0.7924901185770751,506,24195,14
IE,24217,0.22790697674418606,0.5116279069767442,215,24195,14
IE,24218,0.28368794326241137,0.5872340425531914,705,24195,14
IE,24219,0.47035573122529645,0.2391304347826087,506,24195,14
IE,24220,0.1642512077294686,0.6473429951690821,207,24195,14
IE,24221,0.13636363636363635,0.7909090909090909,110,24195,14
IE,24222,0.048672566371681415,0.8628318584070797,226,24195,14
IE,24223,0.05102040816326531,0.8622448979591837,196,24195,14
IE,24224,0.0335195530726257,0.9385474860335196,358,24195,14
IE,24225,0.20100502512562815,0.6582914572864321,199,24195,14
IE,24226,0.06782106782106782,0.8080808080808081,693,24195,14
IE,24227,0.021621621621621623,0.8864864864864865,185,24195,14
IE,24228,0.13366336633663367,0.7524752475247525,202,24195,14
IE,24229,0.09714285714285714,0.8228571428571428,175,24195,14
IE,24230,0.10112359550561797,0.7696629213483146,178,24195,14
IE,24231,0.05426356589147287,0.8488372093023255,258,24195,14
IE,24232,0.20168067226890757,0.680672268907563,238,24195,14
IE,24233,0.10328638497652583,0.7934272300469484,213,24195,14
IE,24234,0.12716763005780346,0.7947976878612717,346,24195,14
IE,24235,0.12612612612612611,0.7837837837837838,111,24195,14
IE,24236,0.031141868512110725,0.9307958477508651,289,24195,14
IE,24238,0.06451612903225806,0.8612903225806452,310,24195,14
IE,24240,0.06152512998266898,0.9090121317157712,1154,24195,14
IE,24241,0.07526881720430108,0.8422939068100358,279,24195,14
IE,24242,0.07272727272727272,0.8363636363636363,275,24195,14
IE,24243,0.04361370716510903,0.8161993769470405,321,24195,14
IE,24244,0.07547169811320754,0.8584905660377359,212,24195,14
IE,24245,0.06734006734006734,0.8653198653198653,297,24195,14
IE,24246,0.0975609756097561,0.8170731707317073,164,24195,14
IE,24247,0.04408352668213457,0.9048723897911833,431,24195,14
IE,24248,0.04276985743380855,0.824847250509165,491,24195,14
IE,24249,0.02086230876216968,0.9499304589707928,719,24195,14
IE,24250,0.1238390092879257,0.804953560371517,323,24195,14
IE,24251,0.4022140221402214,0.5461254612546126,542,24195,14
IT,24182,0.3716216216216216,0.4527027027027027,148,24195,15
IT,24183,0.26724890829694326,0.5126637554585153,1145,24195,15
IT,24184,0.27798507462686567,0.47077114427860695,1608,24195,15
IT,24185,0.2598463016330452,0.5384245917387128,2082,24195,15
IT,24186,0.31715521383950024,0.5290725612686209,2081,24195,15
IT,24187,0.24051539012168932,0.5304223335719399,1397,24195,15
IT,24188,0.2925,0.5175,1600,24195,15
IT,24189,0.3297271872060207,0.5145813734713076,2126,24195,15
IT,24190,0.26517571884984026,0.549520766773163,313,24195,15
IT,24191,0.326007326007326,0.478806907378336,1911,24195,15
IT,24192,0.27824109173616374,0.4761182714177407,1319,24195,15
IT,24193,0.29509433962264153,0.52,1325,24195,15
IT,24194,0.31222943722943725,0.44642857142857145,1848,24195,15
IT,24195,0.254069355980184,0.5428167020523709,1413,24195,15
IT,24196,0.31167979002624674,0.526246719160105,1524,24195,15
IT,24197,0.31763619575253926,0.4792243767313019,1083,24195,15
IT,24198,0.3195364238410596,0.5049668874172185,1208,24195,15
IT,24199,0.2767857142857143,0.5367063492063492,1008,24195,15
IT,24200,0.37037037037037035,0.4134366925064599,1161,24195,15
IT,24201,0.26143024618991795,0.5310668229777257,853,24195,15
IT,24202,0.2917981072555205,0.49290220820189273,1268,24195,15
IT,24203,0.4290171606864275,0.41497659906396256,641,24195,15
IT,24204,0.2938906752411576,0.5131832797427652,1555,24195,15
IT,24205,0.2913128674069236,0.5316786414108425,1531,24195,15
IT,24206,0.30831234256926954,0.4780856423173804,1985,24195,15
IT,24207,0.3370473537604457,0.4688950789229341,1077,24195,15
IT,24208,0.22508038585209003,0.6270096463022508,311,24195,15
IT,24209,0.30402384500745155,0.5081967213114754,1342,24195,15
IT,24210,0.2838258164852255,0.5458786936236392,1286,24195,15
IT,24211,0.14726027397260275,0.565068493150685,292,24195,15
IT,24212,0.34766355140186916,0.411214953271028,1605,24195,15
IT,24213,0.2819672131147541,0.48655737704918034,1525,24195,15
IT,24214,0.3471725125268432,0.4574087329992842,1397,24195,15
IT,24215,0.2577189666036547,0.5362318840579711,1587,24195,15
IT,24216,0.3373610439826003,0.4388593523441276,2069,24195,15
IT,24217,0.312807881773399,0.4938423645320197,1624,24195,15
IT,24218,0.3970130678282514,0.40634723086496577,1607,24195,15
IT,24219,0.35197204193709436,0.4338492261607589,2003,24195,15
IT,24220,0.29804727646454265,0.48098663926002055,1946,24195,15
IT,24221,0.2625843279709393,0.5288012454592631,1927,24195,15
IT,24222,0.2825564632388275,0.5502162421912542,2081,24195,15
IT,24223,0.35779325120514194,0.468130690948045,1867,24195,15
IT,24224,0.278853601859024,0.47095274980635166,1291,24195,15
IT,24225,0.3034232365145228,0.4787344398340249,1928,24195,15
IT,24226,0.35236859182349123,0.43672939649578196,1541,24195,15
IT,24227,0.35330480266286257,0.4531621493105088,2103,24195,15
IT,24228,0.410996835443038,0.3817246835443038,2528,24195,15
IT,24229,0.41006477329347285,0.4265072247135027,2007,24195,15
IT,24230,0.3206314643440392,0.4844855743059336,1837,24195,15
IT,24231,0.2920497566252028,0.4975662520281233,1849,24195,15
IT,24232,0.2741585233441911,0.5608034744842563,1842,24195,15
IT,24233,0.27202472952086554,0.5249871200412158,1941,24195,15
IT,24234,0.28533231474407944,0.4912146676852559,2618,24195,15
IT,24235,0.26153846153846155,0.5619909502262443,2210,24195,15
IT,24236,0.262617621899059,0.5303678357570573,2338,24195,15
IT,24237,0.5384615384615384,0.41208791208791207,182,24195,15
IT,24238,0.37402135231316724,0.38434163701067614,2810,24195,15
IT,24239,0.5714285714285714,0.2571428571428571,105,24195,15
IT,24240,0.3449820788530466,0.46908602150537637,2232,24195,15
IT,24241,0.2944754181449569,0.4997465788139889,1973,24195,15
IT,24242,0.24731182795698925,0.5544354838709677,1488,24195,15
IT,24243,0.34357894736842104,0.4223157894736842,2375,24195,15
IT,24244,0.4297423887587822,0.4022248243559719,1708,24195,15
IT,24245,0.30194805194805197,0.5318181818181819,1540,24195,15
IT,24246,0.29915380786460927,0.47486311597809855,2009,24195,15
IT,24247,0.268377253814147,0.5249653259361997,1442,24195,15
IT,24248,0.26026666666666665,0.5381333333333334,1875,24195,15
IT,24249,0.3409188492915414,0.4942035208243882,2329,24195,15
IT,24250,0.28783116299955097,0.5087561742254153,2227,24195,15
IT,24251,0.30014025245441794,0.4904160822814399,2139,24195,15
LT,24182,0.09523809523809523,0.7142857142857143,42,24195,16
LT,24183,0.29914529914529914,0.5,468,24195,16
LT,24184,0.3193916349809886,0.47338403041825095,526,24195,16
LT,24185,0.3538767395626243,0.48906560636182905,503,24195,16
LT,24186,0.2865853658536585,0.5548780487804879,656,24195,16
LT,24187,0.44010767160161507,0.4078061911170929,743,24195,16
LT,24188,0.2921535893155259,0.5442404006677797,599,24195,16
LT,24189,0.17084942084942084,0.6554054054054054,1036,24195,16
LT,24190,0.27225130890052357,0.5235602094240838,191,24195,16
LT,24191,0.20540540540540542,0.6675675675675675,740,24195,16
LT,24192,0.21718931475029035,0.6527293844367015,861,24195,16
LT,24193,0.11049723756906077,0.7803867403314917,724,24195,16
LT,24194,0.2109375,0.62109375,512,24195,16
LT,24195,0.05754828537642885,0.8584942845880962,2537,24195,16
LT,24196,0.2,0.7037974683544304,395,24195,16
LT,24197,0.24162011173184358,0.5935754189944135,716,24195,16
LT,24198,0.23788546255506607,0.6035242290748899,454,24195,16
LT,24199,0.29180327868852457,0.5295081967213114,610,24195,16
LT,24200,0.2549019607843137,0.5686274509803921,612,24195,16
LT,24201,0.1655773420479303,0.7222222222222222,918,24195,16
LT,24202,0.26785714285714285,0.5099206349206349,504,24195,16
LT,24203,0.1919060052219321,0.6631853785900783,766,24195,16
LT,24204,0.08888888888888889,0.8573099415204678,1710,24195,16
LT,24205,0.044234404536862004,0.8862003780718336,2645,24195,16
LT,24206,0.289171974522293,0.5095541401273885,785,24195,16
LT,24207,0.3181818181818182,0.5242424242424243,330,24195,16
LT,24208,0.4854368932038835,0.32038834951456313,103,24195,16
LT,24209,0.21,0.702,500,24195,16
LT,24210,0.29718004338394793,0.4967462039045553,461,24195,16
LT,24211,0.3333333333333333,0.6333333333333333,30,24195,16
LT,24212,0.27122940430925224,0.514575411913815,789,24195,16
LT,24213,0.23033067274800456,0.6054732041049031,877,24195,16
LT,24214,0.34908136482939633,0.4409448818897638,1143,24195,16
LT,24215,0.18181818181818182,0.7102272727272727,704,24195,16
LT,24216,0.20539254559873116,0.6819984139571769,1261,24195,16
LT,24217,0.1444043321299639,0.7436823104693141,831,24195,16
LT,24218,0.18490153172866522,0.6487964989059081,914,24195,16
LT,24219,0.23328488372093023,0.6133720930232558,1376,24195,16
LT,24220,0.20412371134020618,0.6247422680412371,970,24195,16
LT,24221,0.2370500438981563,0.6242317822651449,1139,24195,16
LT,24222,0.2544987146529563,0.572407883461868,1167,24195,16
LT,24223,0.27309893704006544,0.5511038430089943,1223,24195,16
LT,24224,0.24914383561643835,0.5916095890410958,1168,24195,16
LT,24225,0.2952755905511811,0.5380577427821522,762,24195,16
LT,24226,0.30239234449760766,0.5138755980861244,1045,24195,16
LT,24227,0.24673784104389088,0.5765124555160143,843,24195,16
LT,24228,0.23631123919308358,0.595581171950048,1041,24195,16
LT,24229,0.256563245823389,0.5572792362768496,838,24195,16
LT,24230,0.22903629536921152,0.6520650813516896,799,24195,16
LT,24231,0.20440251572327045,0.6153039832285115,954,24195,16
LT,24232,0.19908675799086759,0.6785388127853881,1095,24195,16
LT,24233,0.41849148418491483,0.3953771289537713,822,24195,16
LT,24234,0.28586723768736616,0.5053533190578159,934,24195,16
LT,24235,0.36749482401656314,0.4575569358178054,966,24195,16
LT,24236,0.2686781609195402,0.6091954022988506,696,24195,16
LT,24237,0.17391304347826086,0.6739130434782609,138,24195,16
LT,24238,0.3241455347298787,0.523704520396913,907,24195,16
LT,24239,0.26666666666666666,0.48333333333333334,60,24195,16
LT,24240,0.1678832116788321,0.7160583941605839,1370,24195,16
LT,24241,0.2681818181818182,0.5829545454545455,880,24195,16
LT,24242,0.2446236559139785,0.5954301075268817,744,24195,16
LT,24243,0.43386243386243384,0.44761904761904764,945,24195,16
LT,24244,0.2545103092783505,0.5270618556701031,1552,24195,16
LT,24245,0.3125,0.5530660377358491,848,24195,16
LT,24246,0.27202072538860106,0.5949913644214162,1158,24195,16
LT,24247,0.24626006904487918,0.5868814729574223,869,24195,16
LT,24248,0.25666666666666665,0.48777777777777775,900,24195,16
LT,24249,0.3118279569892473,0.5136476426799007,1209,24195,16
LT,24250,0.20149761742682096,0.5575221238938053,1469,24195,16
LT,24251,0.31647398843930635,0.5216763005780347,692,24195,16
LU,24182,0.44545454545454544,0.5363636363636364,110,24219,17
LU,24183,0.12845010615711253,0.7112526539278131,942,24219,17
LU,24184,0.051188299817184646,0.9488117001828154,547,24219,17
LU,24185,0.008333333333333333,0.5666666666666667,120,24219,17
LU,24186,0.0,0.8316993464052288,612,24219,17
LU,24187,0.17688679245283018,0.7075471698113207,424,24219,17
LU,24188,0.17950087766160422,0.6480958559108602,13103,24219,17
LU,24189,0.16233766233766234,0.5162337662337663,308,24219,17
LU,24190,0.2436548223350254,0.6345177664974619,197,24219,17
LU,24191,0.127129750982962,0.7146133682830931,3052,24219,17
LU,24192,0.03259452411994785,0.9343763581051716,2301,24219,17
LU,24193,0.0506108202443281,0.8900523560209425,573,24219,17
LU,24194,0.324576128923955,0.4498069498069498,11914,24219,17
LU,24195,0.2324561403508772,0.6271929824561403,228,24219,17
LU,24196,0.006711409395973154,0.7718120805369127,149,24219,17
LU,24197,0.016129032258064516,0.9623655913978495,186,24219,17
LU,24198,0.04838709677419355,0.4032258064516129,62,24219,17
LU,24199,0.176056338028169,0.7887323943661971,142,24219,17
LU,24200,0.08787346221441125,0.6098418277680141,569,24219,17
LU,24201,0.08727272727272728,0.8181818181818182,275,24219,17
LU,24202,0.09090909090909091,0.7954545454545454,44,24219,17
LU,24203,0.14732142857142858,0.5997023809523809,672,24219,17
LU,24204,0.3,0.5135802469135803,810,24219,17
LU,24205,0.12264150943396226,0.8632075471698113,424,24219,17
LU,24206,0.11812297734627832,0.6294498381877023,1236,24219,17
LU,24207,0.4641509433962264,0.4226415094339623,265,24219,17
LU,24208,0.0,0.5,192,24219,17
LU,24209,0.09540636042402827,0.7950530035335689,283,24219,17
LU,24210,0.21142857142857144,0.5942857142857143,175,24219,17
LU,24211,0.0034602076124567475,0.9965397923875432,289,24219,17
LU,24212,0.12622950819672132,0.740983606557377,610,24219,17
LU,24213,0.045915324985092425,0.8634466308884914,1677,24219,17
LU,24214,0.15474919957310565,0.6819637139807898,937,24219,17
LU,24215,0.17800632911392406,0.6653481012658228,1264,24219,17
LU,24216,0.08340016038492382,0.7417802726543705,1247,24219,17
LU,24217,0.48286604361370716,0.3052959501557632,321,24219,17
LU,24218,0.07048458149779736,0.8516886930983847,681,24219,17
LU,24219,0.025280898876404494,0.7050561797752809,356,24219,17
LU,24220,0.060674157303370786,0.6539325842696629,445,24219,17
LU,24221,0.3834355828220859,0.3803680981595092,326,24219,17
LU,24222,0.07067371202113606,0.8441215323645971,1514,24219,17
LU,24223,0.267688679245283,0.5719339622641509,848,24219,17
LU,24224,0.412,0.46,250,24219,17
LU,24225,0.09280742459396751,0.8380510440835267,2155,24219,17
LU,24226,0.13761467889908258,0.7486238532110092,545,24219,17
LU,24227,0.20242424242424242,0.7890909090909091,825,24219,17
LU,24228,0.2065359477124183,0.6431372549019608,765,24219,17
LU,24229,0.5,0.23734177215189872,316,24219,17
LU,24230,0.15077605321507762,0.49002217294900224,451,24219,17
LU,24231,0.06161616161616162,0.8606060606060606,990,24219,17
LU,24232,0.0915032679738562,0.4722222222222222,612,24219,17
LU,24233,0.12440191387559808,0.8301435406698564,418,24219,17
LU,24234,0.31631205673758866,0.4879432624113475,705,24219,17
LU,24235,0.19794344473007713,0.7686375321336761,389,24219,17
LU,24236,0.1686746987951807,0.6506024096385542,166,24219,17
LU,24238,0.47924528301886793,0.4037735849056604,265,24219,17
LU,24240,0.22772277227722773,0.584983498349835,1212,24219,17
LU,24241,0.06697038724373576,0.8519362186788155,2195,24219,17
LU,24242,0.025054129291679553,0.9635013918960718,3233,24219,17
LU,24243,0.23045267489711935,0.6941015089163237,729,24219,17
LU,24244,0.2984189723320158,0.5780632411067194,1012,24219,17
LU,24245,0.3613707165109034,0.5560747663551402,642,24219,17
LU,24246,0.06704438149197356,0.8130311614730878,1059,24219,17
LU,24247,0.1419098143236074,0.7824933687002652,754,24219,17
LU,24248,0.04172274562584118,0.9071332436069987,743,24219,17
LU,24249,0.09177215189873418,0.5490506329113924,632,24219,17
LU,24250,0.2323529411764706,0.6794117647058824,680,24219,17
LU,24251,0.15426251691474965,0.6603518267929634,739,24219,17
LV,24182,0.21100917431192662,0.5871559633027523,218,24196,18
LV,24183,0.1498612395929695,0.6790009250693803,1081,24196,18
LV,24184,0.15828402366863906,0.7233727810650887,676,24196,18
LV,24185,0.25390625,0.591796875,512,24196,18
LV,24186,0.141091658084449,0.7394438722966015,971,24196,18
LV,24187,0.24461206896551724,0.5786637931034483,928,24196,18
LV,24188,0.23491179201485607,0.5840297121634169,1077,24196,18
LV,24189,0.1651376146788991,0.6458715596330276,545,24196,18
LV,24190,0.06329113924050633,0.9050632911392406,158,24196,18
LV,24191,0.09045936395759717,0.7837455830388692,1415,24196,18
LV,24192,0.16939890710382513,0.7311475409836066,915,24196,18
LV,24193,0.15539305301645337,0.5585009140767825,1094,24196,18
LV,24194,0.2288888888888889,0.5644444444444444,450,24196,18
LV,24195,0.22413793103448276,0.6666666666666666,348,24196,18
LV,24196,0.11266201395812563,0.7666999002991027,1003,24196,18
LV,24197,0.1180931744312026,0.8028169014084507,923,24196,18
LV,24198,0.19186652763295098,0.6538060479666319,959,24196,18
LV,24199,0.2552083333333333,0.4973958333333333,768,24196,18
LV,24200,0.2045060658578856,0.6516464471403813,577,24196,18
LV,24201,0.12062937062937062,0.756993006993007,572,24196,18
LV,24202,0.07739396589418453,0.7975513773502405,2287,24196,18
LV,24203,0.2788586251621271,0.5499351491569391,771,24196,18
LV,24204,0.13541666666666666,0.7277777777777777,1440,24196,18
LV,24205,0.23059701492537313,0.5194029850746269,1340,24196,18
LV,24206,0.3023255813953488,0.5581395348837209,43,24196,18
LV,24207,0.32211538461538464,0.5,208,24196,18
LV,24209,0.16116870876531575,0.6795475966069745,1061,24196,18
LV,24210,0.13224181360201512,0.7959697732997482,794,24196,18
LV,24211,0.08211143695014662,0.7859237536656891,341,24196,18
LV,24212,0.1055004508566276,0.7944093778178539,1109,24196,18
LV,24213,0.057971014492753624,0.8909592822636301,1449,24196,18
LV,24214,0.1550751879699248,0.7105263157894737,1064,24196,18
LV,24215,0.24963289280469897,0.5770925110132159,681,24196,18
LV,24216,0.2,0.6231707317073171,820,24196,18
LV,24217,0.15896739130434784,0.6589673913043478,736,24196,18
LV,24218,0.24766355140186916,0.661993769470405,642,24196,18
LV,24219,0.22098569157392686,0.6248012718600954,629,24196,18
LV,24220,0.18863636363636363,0.5772727272727273,440,24196,18
LV,24221,0.13807982740021574,0.7249190938511327,927,24196,18
LV,24222,0.2687704026115343,0.6245919477693145,919,24196,18
LV,24223,0.24009603841536614,0.6266506602641057,833,24196,18
LV,24224,0.28998242530755713,0.4903339191564148,569,24196,18
LV,24225,0.375,0.43413978494623656,744,24196,18
LV,24226,0.41678726483357453,0.38205499276411,691,24196,18
LV,24227,0.1552346570397112,0.7196149217809867,831,24196,18
LV,24228,0.2936570086139389,0.5356303837118246,1277,24196,18
LV,24229,0.10850034554250172,0.7850725639253628,1447,24196,18
LV,24230,0.25629077353215285,0.587138863000932,1073,24196,18
LV,24231,0.265905383360522,0.636215334420881,613,24196,18
LV,24232,0.20542082738944364,0.6904422253922967,701,24196,18
LV,24233,0.1715736040609137,0.665989847715736,985,24196,18
LV,24234,0.40381558028616854,0.424483306836248,629,24196,18
LV,24235,0.18943298969072164,0.6520618556701031,776,24196,18
LV,24236,0.17836593785960875,0.6858457997698504,869,24196,18
LV,24238,0.21207177814029363,0.6084828711256117,613,24196,18
LV,24239,0.37142857142857144,0.4380952380952381,105,24196,18
LV,24240,0.3082872928176796,0.5292817679558011,905,24196,18
LV,24241,0.27454545454545454,0.5227272727272727,1100,24196,18
LV,24242,0.12588235294117647,0.7870588235294118,850,24196,18
LV,24243,0.21239606953892667,0.6084656084656085,1323,24196,18
LV,24244,0.17490494296577946,0.7680608365019012,1052,24196,18
LV,24245,0.07491486946651532,0.8217934165720772,1762,24196,18
LV,24246,0.20063694267515925,0.7280254777070063,1570,24196,18
LV,24247,0.15247634947134112,0.7317751808569839,1797,24196,18
LV,24248,0.10302351623740201,0.7894736842105263,893,24196,18
LV,24249,0.2714285714285714,0.6166666666666667,1680,24196,18
LV,24250,0.17265193370165746,0.6546961325966851,724,24196,18
LV,24251,0.27085714285714285,0.5954285714285714,875,24196,18
NL,24182,0.012797074954296161,0.9670932358318098,547,24195,19
NL,24183,0.06882168925964546,0.786235662148071,959,24195,19
NL,24184,0.044063647490820076,0.8971848225214198,817,24195,19
NL,24185,0.10714285714285714,0.7714285714285715,840,24195,19
NL,24186,0.10221465076660988,0.7862010221465077,1174,24195,19
NL,24187,0.11757269279393173,0.7635903919089759,791,24195,19
NL,24188,0.15594059405940594,0.7376237623762376,808,24195,19
NL,24189,0.11203319502074689,0.7372060857538036,723,24195,19
NL,24190,0.367816091954023,0.5402298850574713,174,24195,19
NL,24191,0.060629316960859554,0.8042977743668457,1303,24195,19
NL,24192,0.08338192419825073,0.8262390670553936,1715,24195,19
NL,24193,0.09576138147566719,0.7794348508634223,1274,24195,19
NL,24194,0.06246545052515202,0.8706467661691543,1809,24195,19
NL,24195,0.13052011776251227,0.7262021589793916,1019,24195,19
NL,24196,0.08224543080939947,0.793733681462141,766,24195,19
NL,24197,0.1755663430420712,0.7233009708737864,1236,24195,19
NL,24198,0.11032308904649331,0.7785657998423956,1269,24195,19
NL,24199,0.13578826237054084,0.7295742232451093,869,24195,19
NL,24200,0.08048048048048048,0.8216216216216217,1665,24195,19
NL,24201,0.07401812688821752,0.8383685800604229,662,24195,19
NL,24202,0.03365384615384615,0.7836538461538461,208,24195,19
NL,24203,0.10273972602739725,0.6712328767123288,146,24195,19
NL,24204,0.14250309789343246,0.6592317224287485,807,24195,19
NL,24205,0.14257425742574256,0.7386138613861386,505,24195,19
NL,24206,0.09958932238193019,0.7926078028747433,974,24195,19
NL,24207,0.08456375838926175,0.8268456375838926,745,24195,19
NL,24208,0.13099041533546327,0.8115015974440895,313,24195,19
NL,24209,0.11098265895953757,0.6994219653179191,865,24195,19
NL,24210,0.14774774774774774,0.6810810810810811,555,24195,19
NL,24211,0.12222222222222222,0.7,90,24195,19
NL,24212,0.2717948717948718,0.5726495726495726,585,24195,19
NL,24213,0.23517786561264822,0.4624505928853755,506,24195,19
NL,24214,0.20674646354733406,0.6300326441784548,919,24195,19
NL,24215,0.12987012987012986,0.7159090909090909,616,24195,19
NL,24216,0.1518624641833811,0.6523400191021967,1047,24195,19
NL,24217,0.13036565977742448,0.7201907790143084,629,24195,19
NL,24218,0.1684717208182912,0.6738868832731648,831,24195,19
NL,24219,0.16187594553706505,0.686838124054463,661,24195,19
NL,24220,0.1780185758513932,0.5975232198142415,646,24195,19
NL,24221,0.14674735249621784,0.5854765506807866,661,24195,19
NL,24222,0.1594360086767896,0.6431670281995662,922,24195,19
NL,24223,0.1274074074074074,0.6533333333333333,675,24195,19
NL,24224,0.19359534206695778,0.6128093158660844,687,24195,19
NL,24225,0.2653352353780314,0.5691868758915835,701,24195,19
NL,24226,0.1723076923076923,0.6584615384615384,650,24195,19
NL,24227,0.2330345710627401,0.5710627400768246,781,24195,19
NL,24228,0.19319429198682767,0.6212952799121844,911,24195,19
NL,24229,0.21461897356143078,0.6438569206842923,643,24195,19
NL,24230,0.09827213822894168,0.775377969762419,926,24195,19
NL,24231,0.22393822393822393,0.5894465894465895,777,24195,19
NL,24232,0.1281725888324873,0.7030456852791879,788,24195,19
NL,24233,0.16225165562913907,0.6589403973509934,604,24195,19
NL,24234,0.2113163972286374,0.6235565819861432,866,24195,19
NL,24235,0.13714285714285715,0.6742857142857143,700,24195,19
NL,24236,0.21176470588235294,0.6196078431372549,510,24195,19
NL,24237,0.22875816993464052,0.6601307189542484,153,24195,19
NL,24238,0.185121107266436,0.5795847750865052,578,24195,19
NL,24239,0.11320754716981132,0.6981132075471698,53,24195,19
NL,24240,0.1708595387840671,0.6037735849056604,954,24195,19
NL,24241,0.2048,0.6416,625,24195,19
NL,24242,0.23779724655819776,0.6220275344180225,799,24195,19
NL,24243,0.2038404726735598,0.6277695716395865,677,24195,19
NL,24244,0.2029520295202952,0.5940959409594095,542,24195,19
NL,24245,0.1734860883797054,0.6399345335515548,611,24195,19
NL,24246,0.16901408450704225,0.6960093896713615,852,24195,19
NL,24247,0.15412186379928317,0.6344086021505376,558,24195,19
NL,24248,0.25591098748261476,0.6008344923504868,719,24195,19
NL,24249,0.2727272727272727,0.6002490660024906,803,24195,19
NL,24250,0.11295681063122924,0.75,1204,24195,19
NL,24251,0.08727477477477477,0.7775900900900901,1776,24195,19
NO,24183,0.0392156862745098,0.7892156862745098,204,24204,20
NO,24184,0.12234042553191489,0.7659574468085106,188,24204,20
NO,24185,0.11320754716981132,0.6819407008086253,371,24204,20
NO,24186,0.13194444444444445,0.7395833333333334,288,24204,20
NO,24187,0.06,0.7,300,24204,20
NO,24188,0.10569105691056911,0.7357723577235772,246,24204,20
NO,24189,0.08282208588957055,0.7607361963190185,326,24204,20
NO,24191,0.07160493827160494,0.817283950617284,405,24204,20
NO,24192,0.102803738317757,0.6947040498442367,321,24204,20
NO,24193,0.08070175438596491,0.7263157894736842,285,24204,20
NO,24194,0.060790273556231005,0.8024316109422492,329,24204,20
NO,24195,0.11893203883495146,0.7427184466019418,412,24204,20
NO,24196,0.09411764705882353,0.7323529411764705,340,24204,20
NO,24197,0.0755939524838013,0.7688984881209503,463,24204,20
NO,24198,0.12111801242236025,0.7018633540372671,322,24204,20
NO,24199,0.07662082514734773,0.7544204322200393,509,24204,20
NO,24200,0.07126948775055679,0.7282850779510023,449,24204,20
NO,24201,0.06476683937823834,0.7901554404145078,386,24204,20
NO,24202,0.078125,0.7375,320,24204,20
NO,24203,0.13615023474178403,0.676056338028169,213,24204,20
NO,24204,0.11716621253405994,0.7329700272479565,367,24204,20
NO,24205,0.12704918032786885,0.7213114754098361,244,24204,20
NO,24206,0.09480122324159021,0.746177370030581,327,24204,20
NO,24207,0.10267857142857142,0.7991071428571429,224,24204,20
NO,24208,0.21951219512195122,0.6829268292682927,41,24204,20
NO,24209,0.11170212765957446,0.7287234042553191,376,24204,20
NO,24210,0.06005221932114883,0.7754569190600522,383,24204,20
NO,24212,0.07120743034055728,0.7832817337461301,323,24204,20
NO,24213,0.1,0.7448275862068966,290,24204,20
NO,24214,0.1337386018237082,0.6747720364741642,329,24204,20
NO,24215,0.10273972602739725,0.6883561643835616,292,24204,20
NO,24216,0.0948509485094851,0.7046070460704607,369,24204,20
NO,24217,0.15862068965517243,0.6827586206896552,290,24204,20
NO,24218,0.13993174061433447,0.6723549488054608,293,24204,20
NO,24219,0.17366946778711484,0.6162464985994398,357,24204,20
NO,24220,0.13350785340314136,0.6596858638743456,382,24204,20
NO,24221,0.13144329896907217,0.6881443298969072,388,24204,20
NO,24222,0.14411764705882352,0.6147058823529412,340,24204,20
NO,24223,0.14435695538057744,0.6902887139107612,381,24204,20
NO,24224,0.125,0.6551724137931034,232,24204,20
NO,24225,0.1188118811881188,0.6831683168316832,303,24204,20
NO,24226,0.12304250559284116,0.6621923937360179,447,24204,20
NO,24227,0.10649350649350649,0.7090909090909091,385,24204,20
NO,24228,0.1368909512761021,0.6635730858468677,431,24204,20
NO,24229,0.11661807580174927,0.7201166180758017,343,24204,20
NO,24230,0.0975609756097561,0.686411149825784,287,24204,20
NO,24231,0.14339622641509434,0.6867924528301886,265,24204,20
NO,24232,0.1358974358974359,0.6871794871794872,390,24204,20
NO,24233,0.10837438423645321,0.7216748768472906,406,24204,20
NO,24234,0.1391304347826087,0.6318840579710145,345,24204,20
NO,24235,0.13468013468013468,0.7003367003367004,297,24204,20
NO,24236,0.10526315789473684,0.7368421052631579,304,24204,20
NO,24238,0.16766467065868262,0.6197604790419161,334,24204,20
NO,24240,0.1163895486935867,0.6745843230403801,421,24204,20
NO,24241,0.13994169096209913,0.7084548104956269,343,24204,20
NO,24242,0.11079545454545454,0.6789772727272727,352,24204,20
