notice_id,ocid,contract_id,country,country_name,year,dispatch_date,award_date,tender_date,month,quarter,time_to_award_days,value_eur,value_usd,estimated_value_eur,value_local,currency_local,procedure_type,procurement_method,procurement_method_details,contract_type,is_framework,is_dps,buyer_id,buyer_name,buyer_address,buyer_city,buyer_postal_code,buyer_type,main_activity,supplier_id,supplier_name,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_is_sme,n_bidders,n_bidders_sme,n_bidders_other_eu,n_bidders_non_eu,n_bidders_electronic,single_bidder,competitive,cpv_code,cpv_main,cpv_division,cpv_group,cpv_additional,nuts_code,gpa_covered,lot_number,lots_total,contract_number,contract_title,award_id,award_criteria,price_weight,info_non_award,awarded_to_group,flag_cancelled,flag_correction,flag_missing_value,flag_missing_dates,data_source
2021369768,ocds-ted-eu-2021369768,2021369768-549,BG,Bulgaria,2021,2021-07-16 00:00:00,NaT,2021-07-16 00:00:00,7,3,nan,3159073.05,3727706.1989999996,,3159073.05,EUR,Open,open,OPE,Supplies,False,False,115576405,„УМБАЛ „Свети Георги“ ЕАД,бул. „Пещерско шосе“ № 66,Пловдив,4001,Public undertaking,Health,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,33140000,33140,33,331,33140000,BG421,False,549,3.0,nan,nan,nan,Most economically advantageous,95.0,nan,False,False,False,False,True,EU_TED
,ocds-ted-eu-752047,-274,PL,Poland,2021,2021-07-16 00:00:00,None,2021-07-16 00:00:00,7,3,None,,,,,EUR,Open,open,OPE,Supplies,False,False,None,Wojewódzki Szpital Zespolony im. dr. Romana Ostrzyckiego w Koninie,ul. Szpitalna 45,Konin,62-504,Public undertaking,Health,,,,,,,False,,,,,,None,None,33600000,33600,33,336,33600000,PL414,False,274,340.0,,,,Most economically advantageous,60.0,,False,False,False,True,True,EU_TED
2020259206,ocds-ted-eu-2020259206,2020259206-3,FR,France,2018,2020-06-02 00:00:00,NaT,2020-06-02 00:00:00,6,2,nan,843154.01,994921.7318,,843154.01,EUR,Open,open,OPE,Supplies,True,False,nan,Ville de Paris,Direction des finances et des achats — sous-direction des achats — 7 avenue de la Porte d'Ivry,Paris,75013,Body governed by public law,General public\services,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,3121000,31210,31,312,44619000,"FR101,FR107",True,3,6.0,00000000000000,Fourniture de conteneurs de petit à fort litrage,11587720.0,Lowest price,,PROCUREMENT_UNSUCCESSFUL,False,False,False,False,True,EU_TED
2021624160,ocds-ted-eu-2021624160,2021624160-24,RO,Romania,2018,2021-12-02 00:00:00,2021-12-02 00:00:00,2021-12-02 00:00:00,12,4,nan,804.63,949.4634,804.63,804.63,EUR,Open,open,OPE,Supplies,False,False,4751469,SPITALUL  MUNICIPAL MEDIAS,"Strada: Cloşca, nr. 2",Medias,551030,Body governed by public law,Health,24205119,MEDIST LIFE SCIENCE S.R.L.,"Strada Urdăreanu Ion, Nr. 34",Bucuresti,050688,RO,True,1.0,1.0,0.0,0.0,1.0,True,False,33140000,33140,33,331,33140000,RO126,False,24,16.0,506,Caste biopsie gastrica,13741552.0,Lowest price,,nan,False,False,False,False,False,EU_TED
2018485081,ocds-ted-eu-2018485081,2018485081-9,SI,Slovenia,2018,2018-10-30 00:00:00,2018-09-30 00:00:00,2018-10-30 00:00:00,10,4,nan,4910.51,5794.4018,,4910.51,EUR,Open,open,OPE,Supplies,False,False,5051037000---5050120000---5268362000---5055555000---5050278000,Dijaški dom Bežigrad Ljubljana---Dijaški dom Ivana Cankarja---Dijaški dom Poljane---Dijaški dom Tabor---Dijaški dom Vič,Kardeljeva ploščad 28---Poljanska cesta 26---Potočnikova ulica 3---Vidovdanska cesta 7---Gerbičeva ulica 51A,Ljubljana---Ljubljana---Ljubljana---Ljubljana---Ljubljana,1000---1000---1000---1000---1000,Public undertaking,Other,5288991000---5132061000---5879612000---5539064000---5300231000---5391814000,"IMPULS trgovina in druge storitve, Domžale, d.o.o.---MLINOTEST Živilska industrija d.d.---PEKARNA PEČJAK d.o.o.---PODRAVKA trgovsko podjetje, d.o.o. Ljubljana---POSLOVNI SISTEM MERCATOR d.d.---ŽITO prehrambena industrija, d.o.o.",Puchova ulica 3A---Tovarniška cesta 14---Dolenjska cesta 442---Šmartinska cesta 154---Dunajska cesta 107---Šmartinska cesta 154,Radomlje---Ajdovščina---Škofljica---Ljubljana---Ljubljana---Ljubljana,1235---5270---1291---1000---1000---1000,SI---SI---SI---SI---SI---SI,False,6.0,2.0,0.0,0.0,0.0,False,True,15800000,15800,15,158,15600000,SI041,False,9,12.0,9,"ŽITA, MLEVSKI IZDELKI IN TESTENINE",9062137.0,Lowest price,,nan,True,False,False,False,False,EU_TED
201645213,ocds-ted-eu-201645213,201645213-nan,FR,France,2016,None,None,None,None,None,None,58818.0,65287.98,,58818.0,EUR,Open,open,OPE,Supplies,False,False,nan,Université d'Auvergne,49 boulevard François Mitterrand — CS 60032,Clermont-Ferrand,63000,Other,Education,nan,Videlio IEC SAS,27-41 boulevard Louise Michel Zone Actiwest,Gennevilliers,92635,nan,False,3.0,,,,,False,True,39134000.0,39134,39,391,32321300---32333000---32424000---48931000,nan,False,nan,5.0,2015MARCM27L02,Acquisition audiovisuel salles de télé-enseignement et laboratoires de langues,7266963.0,Most economically advantageous,,nan,False,False,False,False,True,EU_TED
2019401178,ocds-ted-eu-2019401178,2019401178-nan,CZ,Czechia,2019,2019-08-21 00:00:00,2019-06-18 00:00:00,2019-08-21 00:00:00,8,3,nan,90771.33,101663.88960000001,,90771.33,EUR,Restricted,limited,RES,Services,False,False,00000205,Vojenské lesy a statky ČR; s.p.,Pod Juliskou 1621/5; Praha 6,Praha,160 00,Public undertaking,Other,nan,"Citovská lesní, s.r.o.",nan,Citov,nan,CZ,True,1.0,,,,,True,False,77200000,77200,77,772,77200000,CZ0,True,nan,1.0,5590/2016/138/2019,"Komplexní výroba na OM 1, 3.Q 2019, Divize Lipník n. Bečvou, Lesní správa Hlubočky",10738324.0,Lowest price,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-1224187,-13 - 1367,DE,Germany,2022,2022-11-17 00:00:00,None,2022-11-17 00:00:00,11,4,None,,,,,EUR,Innovation partnership,limited,NIC,Supplies,True,False,None,PBMG eG,Ackermannstraße 34,Hamburg,22087,Utilities,Health,,,,,,,False,,,,,,None,None,33600000,33600,33,336,33600000,DE,False,13 - 1367,2238.0,,,,None,,,False,False,False,True,True,EU_TED
200720363,ocds-ted-eu-200720363,200720363-nan,PL,Poland,2007,None,None,None,None,None,None,1180.59,1617.4083,1268.6,1180.59,EUR,Open,open,OPE,Supplies,False,False,nan,Wojewódzki Szpital Specjalistyczny im. M. Kopernika w Łodzi,ul. Pabianicka 62,Łódź,93-513,Public undertaking,Health,nan,Przedsiębiorstwo Zaopatrzenia Lecznictwa Cezal Lublin Sp. z o.o.,ul. Karmelicka 5,Lublin,20-081,PL,False,4.0,,,,,False,True,24400000.0,24400,24,244,None,None,True,nan,0.0,45,nan,1941824.0,Lowest price,100.0,nan,False,False,False,False,True,EU_TED
2019425633,ocds-ted-eu-2019425633,2019425633-3,FR,France,2018,2019-09-09 00:00:00,2019-07-18 00:00:00,2019-09-09 00:00:00,9,3,nan,2044992.64,2413091.3151999996,2000000.0,2044992.64,EUR,Innovation partnership,limited,NIC,Works,False,False,57210489100013,Banque de France,39 rue Croix des Petits Champs,Paris Cedex 01,75049,Public undertaking,Economical anf Financial Affairs,056 800 659 01203,Agence SNEF CLIM PACA,45-47 rue Gustave Eiffel,Marseille,13010,FR,False,3.0,1.0,,,3.0,False,True,45000000,45000,45,450,45331000,FRL04,True,3,4.0,3,Lot 300 CVC – Plomberie – Fluides spéciaux,10773181.0,Most economically advantageous,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-1180994,-252,BG,Bulgaria,2018,2018-05-09 00:00:00,None,2018-05-09 00:00:00,5,2,None,824427.36,972824.2847999999,,824427.36,EUR,Open,open,OPE,Supplies,False,False,200105779,„Специализирана болница за активно лечение на хематологични заболявания“ ЕАД,ул. „Пловдивско поле“ № 6,София,1756,Utilities,Health,,,,,,,False,,,,,,None,None,33694000.0,33694,33,336,24000000---33696500---33694000,BG411,False,252,321.0,,,,Lowest price,,,False,False,True,False,True,EU_TED
,ocds-ted-eu-5300596,-16,PL,Poland,2018,2022-02-22 00:00:00,None,2022-02-22 00:00:00,2,1,None,,,,,EUR,Open,open,OPE,Services,False,False,000289093,Centrum Medyczne Kształcenia Podyplomowego,ul. Marymoncka 99/103,Warszawa,01-813,Public undertaking,Education,,,,,,,False,,,,,,None,None,80320000.0,80320,80,803,80320000,"PL,PL91",False,16,177.0,,,,None,,,False,False,True,True,True,EU_TED
,ocds-ted-eu-5303422,-4,IT,Italy,2018,2022-02-22 00:00:00,None,2022-02-22 00:00:00,2,1,None,20551000.0,24250180.0,,20551000.0,EUR,Open,open,OPE,Supplies,True,False,None,AIR CAMPANIA S.R.L.,Via Fasano Z.I. Loc. Pianodardine,Avellino,83100,EU institution,"Urban railway, tramway, trolleybus or bus services",,,,,,,False,,,,,,None,None,34121000.0,34121,34,341,34121000,ITF3,True,4,20.0,,,,None,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-588522,-nan,ES,Spain,2018,2020-02-19 00:00:00,None,2020-02-19 00:00:00,2,1,None,6180000.0,7292400.0,,6180000.0,EUR,Innovation partnership,limited,NIC,Supplies,False,False,A-86212420,"Aena, S. M. E., S. A.","C/ Peonías, 12, Registro General",Madrid,28042,EU institution,Airport-related activities,,,,,,,False,,,,,,None,None,34969000.0,34969,34,349,None,ES618,False,None,1.0,,,,None,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-940402,-24,HR,Croatia,2022,2022-09-23 00:00:00,None,2022-09-23 00:00:00,9,3,None,1070346.95,1123864.2975,,1070346.95,EUR,Open,open,OPE,Supplies,False,False,82844035780,OPĆA BOLNICA VIROVITICA,LJUDEVITA GAJA 21,Virovitica,33000,Public undertaking,Health,,,,,,,False,,,,,,None,None,33600000,33600,33,336,33600000,HR022,False,24,77.0,,,,Most economically advantageous,90.0,,False,False,True,False,True,EU_TED
,ocds-ted-eu-91412,-nan,IT,Italy,2007,None,None,None,None,None,None,262000.0,358940.0,,262000.0,EUR,Open,open,OPE,Supplies,False,False,nan,Azienda Sanitaria Locale n. 7 - Carbonia,via Dalmazia 83,Carbonia,09013,Body governed by public law,Health,,,,,,,False,,,,,,None,None,33141612.0,33141,33,331,33141630,None,False,nan,0.0,,,,Most economically advantageous,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-1462496,-21,RO,Romania,2018,2018-08-11 00:00:00,None,2018-08-11 00:00:00,8,3,None,9353870.02,11037566.623599999,,9353870.02,EUR,Open,open,OPE,Supplies,True,False,Romania,Spital Clinic Județean de Urgență Arad,Str. Spitalului nr. 1,Arad,310031,Utilities,Health,,,,,,,False,,,,,,None,None,33690000.0,33690,33,336,33690000,RO421,False,21,382.0,,,,Most economically advantageous,90.0,,False,False,False,False,True,EU_TED
,ocds-ted-eu-751917,-26,BG,Bulgaria,2018,2021-02-23 00:00:00,None,2021-02-23 00:00:00,2,1,None,31317.11,36954.1898,,31317.11,EUR,Open,open,OPE,Supplies,False,False,107507982,„Многопрофилна болница за активно лечение „Д-р Стойчо Христов“ ЕООД,ул. „Стефан Пешев“ № 147,Севлиево,5400,Public undertaking,Health,,,,,,,False,,,,,,None,None,33600000.0,33600,33,336,33600000,BG322,False,26,31.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
2021651364,ocds-ted-eu-2021651364,2021651364-3,PL,Poland,2018,2021-12-15 00:00:00,2021-12-09 00:00:00,2021-12-15 00:00:00,12,4,nan,,,,,EUR,Open,open,OPE,Works,False,False,nan,TAURON Dystrybucja S.A. Oddział w Legnicy,ul. Partyzantów 21,Legnica,59-220,EU institution,Electricity,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,45220000,45220,45,452,45220000,PL51,True,3,11.0,3,"zadanie nr 3: miasto Lubin, gmina wiejska Lubin ",13796821.0,nan,,nan,False,False,False,True,False,EU_TED
2019162172,ocds-ted-eu-2019162172,2019162172-10,LT,Lithuania,2018,2019-04-04 00:00:00,2019-03-08 00:00:00,2019-04-04 00:00:00,4,2,nan,191550.0,226029.0,,191550.0,EUR,Open,open,OPE,Supplies,False,False,191340469,Viešoji įstaiga Klaipėdos jūrininkų ligoninė,Liepojos g. 45,Klaipėda,LT-92288,Public undertaking,Health,110498671,UAB „Ilsanta“,nan,Vilnius,nan,LT,True,2.0,,,,,False,True,33140000,33140,33,331,33140000,LT,True,10,8.0,9,Intervencinės medicinos reikmenys Širdies aritmijų laboratorijai,10399311.0,Lowest price,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-660363,-3,PL,Poland,2021,2021-06-22 00:00:00,None,2021-06-22 00:00:00,6,2,None,,,,,EUR,Open,open,OPE,Supplies,False,False,None,Gmina Sośnie,ul. Wielkopolska 47,Sośnie,63-435,Body governed by public law,General public\services,,,,,,,False,,,,,,None,None,9331200,93312,93,933,44621220---45300000---45321000---45330000---45331000---45331110,PL41,False,3,3.0,,,,Most economically advantageous,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-887385,-17,PL,Poland,2020,2020-09-15 00:00:00,None,2020-09-15 00:00:00,9,3,None,,,,,EUR,Open,open,OPE,Supplies,False,False,221964385,Copernicus Podmiot Leczniczy spółka z ograniczoną odpowiedzialnością,al. Jana Pawła II 50,Gdańsk,80-462,Public undertaking,Health,,,,,,,False,,,,,,None,None,33190000,33190,33,331,33190000---33141640---33141700---33184100,PL633,False,17,26.0,,,,Most economically advantageous,98.0,,False,False,False,True,True,EU_TED
,ocds-ted-eu-6513082,-13 - 2130,DE,Germany,2018,2022-11-17 00:00:00,None,2022-11-17 00:00:00,11,4,None,,,,,EUR,Innovation partnership,limited,NIC,Supplies,True,False,None,PBMG eG,Ackermannstraße 34,Hamburg,22087,Utilities,Health,,,,,,,False,,,,,,None,None,33600000.0,33600,33,336,33600000,DE,False,13 - 2130,2238.0,,,,None,,,False,False,False,True,True,EU_TED
2007293362,ocds-ted-eu-2007293362,2007293362-nan,PL,Poland,2007,None,None,None,None,None,None,55460.5,75980.88500000001,,55460.5,EUR,Negotiated without competition,limited,NOC,Services,False,False,nan,Kancelaria Prezydenta RP,ul. Wiejska 10,Warszawa,00-902,Utilities,General public\services,nan,ORBIS SA,ul. Bracka 16,Warszawa,00-028,PL,False,1.0,,,,,True,False,55000000.0,55000,55,550,None,None,False,nan,0.0,1,nan,2143120.0,Lowest price,100.0,nan,False,False,False,False,True,EU_TED
2017192778,ocds-ted-eu-2017192778,2017192778-nan,PL,Poland,2017,2017-05-18 00:00:00,2017-04-29 00:00:00,2017-05-18 00:00:00,5,2,nan,95909.28,108377.4864,102773.78,95909.28,EUR,Restricted,limited,RES,Services,False,False,REGON: 276854946,Tauron Wytwarzanie Spółka Akcyjna,ul. Promienna 51,Jaworzno,43-603,EU institution,Electricity,nan,Przedsiębiorstwo Usługowe Energo-Rem Kapica Rudolf,ul. Wiejska 19,Miedźna,43-227,PL,False,4.0,,,,0.0,False,True,50531100.0,50531,50,505,nan,PL22A;PL216,False,nan,3.0,1,Serwis urządzeń pomocniczych kotłów w TAURON Wytwarzanie Spółka Akcyjna Oddział Elektrownia Jaworzno III w Jaworznie.,8031187.0,Most economically advantageous,,nan,False,False,False,False,False,EU_TED
2020640634,ocds-ted-eu-2020640634,2020640634-72,RO,Romania,2018,2020-12-29 00:00:00,NaT,2020-12-29 00:00:00,12,4,nan,73032.65,86178.52699999999,,73032.65,EUR,Open,open,OPE,Supplies,False,False,R 4278060,Școala Națională de Pregătire a Agenților de Penitenciare Târgu Ocna,Str. Tisești nr. 137,Târgu Ocna,605600,Public undertaking,Public Order and Safety,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,15800000,15800,15,158,15811100,RO211,False,72,36.0,nan,nan,nan,Lowest price,,nan,False,False,False,False,True,EU_TED
,ocds-ted-eu-190769,-2,BG,Bulgaria,2016,None,None,None,None,None,None,920.34,1021.5774000000001,,920.34,EUR,Open,open,OPE,Supplies,False,False,2016195800416,„Южноцентрално държавно предприятие“; Териториално поделение Държавно горско стопанство Родопи,Беглика,Батак,4580,Public undertaking,Other,,,,,,,False,,,,,,None,None,18000000.0,18000,18,180,18000000,BG423,False,2,2.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
2018477222,ocds-ted-eu-2018477222,2018477222-nan,CZ,Czechia,2018,2018-10-25 00:00:00,2018-07-12 00:00:00,2018-10-25 00:00:00,10,4,nan,8348.51,9851.2418,,8348.51,EUR,Open,open,OPE,Supplies,True,False,65269705,Fakultní nemocnice Brno,Jihlavská 20,Brno,625 00,National agency,Health,14707420,"Alliance Healthcare, s.r.o.",Podle Trati 624/7,Praha 10,108 00,CZ,False,1.0,,,,,True,False,33600000,33600,33,336,nan,CZ064,True,nan,1.0,nan,nan,9048657.0,Lowest price,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-55511,-1,UK,United Kingdom,2016,None,None,None,None,None,None,2440572.07,2709034.9977,,2440572.07,EUR,Open,open,OPE,Services,True,False,None,National Procurement Service (Welsh Government),T'yr Afon; Bedwas Road,Caerphilly,CF83 8WT,Public undertaking,General public\services,,,,,,,False,,,,,,None,None,80580000.0,80580,80,805,80400000---80580000,UKL,True,1,4.0,,,,Most economically advantageous,,,False,False,False,False,True,EU_TED
2009193562,ocds-ted-eu-2009193562,2009193562-nan,BE,Belgium,2009,None,None,None,None,None,None,2052.5,2852.975,,2052.5,EUR,Open,open,OPE,Supplies,False,False,nan,Centre Hospitalier Universitaire de Liège,Sart Tilman B.35,Liège,4000,Public undertaking,Health,nan,LOHMANN,nan,nan,nan,nan,False,36.0,,,,,False,True,33141000.0,33141,33,331,nan,BE332,False,nan,0.0,CHULG/08.23,nan,2934368.0,Most economically advantageous,,nan,False,False,False,False,True,EU_TED
2021621492,ocds-ted-eu-2021621492,2021621492-1127.8,FR,France,2021,2021-12-01 00:00:00,2021-05-26 00:00:00,2021-12-01 00:00:00,12,4,nan,59670.0,70410.59999999999,,59670.0,EUR,Open,open,OPE,Supplies,False,False,32014L0024,UNICANCER ACHATS,nan,PARIS,75013,Utilities,Health,nan,BRACCO IMAGING FRANCE,12 rue André Huet,REIMS CEDEX,51721,FR,False,1.0,,,,,True,False,33600000,33600,33,336,33600000,FR101,False,1127.8,86.0,nan,IOMEPROL - 400MG/ML FL 100ML,13733593.0,Most economically advantageous,40.0,nan,False,False,False,False,False,EU_TED
2023325770,ocds-ted-eu-2023325770,2023325770-3,IT,Italy,2018,2023-05-26 00:00:00,2023-02-22 00:00:00,2023-05-26 00:00:00,5,2,nan,557220.0,657519.6,600000.0,557220.0,EUR,Open,open,OPE,Supplies,False,False,FL 416,"MINISTERO DELL'INTERNO - DIP.TO DELLA P. S. - DIREZIONE CENTRALE SERVIZI TECNICO LOGISTICI E GESTIONE PATRIMONIALE - UFFICIO ATTIVITA' CONTRATTUALI PER E L'ARMAMENTO IL VESTIARIO, L'EQUIPAGGIAMENTO, I MATERIALI SPECIALI , IL CASERMAGGIO E LE ESIGENZE DEL DIPARTIMENTO DELLA POLIZIA DI STATO",Via del Castro Pretorio 5,ROMA,00185,Central government,Public Order and Safety,nan, LOVERS SRL ---NT MAJOCCHI SRL,VIA CONCORDIA 12---VIA QUNTINO SELLA 4,OLGINATE - LECCO---MILANO,23854---20121,IT---IT,False,2.0,,,,2.0,False,True,18000000,18000,18,180,18220000,ITI,True,3,8.0,30110,nr. 1000 giacconi per servizi di rimpatrio,16124980.0,Lowest price,,nan,True,False,False,False,False,EU_TED
,ocds-ted-eu-7436578,-12,BG,Bulgaria,2018,2023-08-07 00:00:00,None,2023-08-07 00:00:00,8,3,None,179245.69,211509.9142,,179245.69,EUR,Open,open,OPE,Supplies,False,False,000695317,МИНИСТЕРСТВО НА ЗДРАВЕОПАЗВАНЕТО,"пл. ""Света Неделя"" №.5",гр.София,1000,Central government,Health,,,,,,,False,,,,,,None,None,39000000.0,39000,39,390,39221100,BG,False,12,16.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-3746992,-1,UK,United Kingdom,2018,2020-09-18 00:00:00,None,2020-09-18 00:00:00,9,3,None,95650219.18,112867258.6324,,95650219.18,EUR,Open,open,OPE,Supplies,True,False,10863064,NHS Supply Chain Operated by Health Solutions Team Ltd acting as agent of Supply Chain Coordination Ltd (SCCL),"c/o Skipton House, 80 London Road",London,SE1 6LH,National agency,Health,,,,,,,False,,,,,,None,None,33100000.0,33100,33,331,33182220---33184300---33182000---33141000---33182300---33184100---33184200---33184500---33123000---33141210---33141240---33190000,UK,True,1,3.0,,,,Most economically advantageous,,,False,False,True,False,True,EU_TED
,ocds-ted-eu-815843,-171,MK,MK,2019,2019-08-01 00:00:00,None,2019-08-01 00:00:00,8,3,None,504929.81,565521.3872,,504929.81,EUR,Open,open,OPE,Supplies,False,False,None,PHI Clinical Hospital Tetovo,Ul.Memet Pash Derlla br.bb,Tetovo,1200,Body governed by public law,Health,,,,,,,False,,,,,,None,None,33600000,33600,33,336,33600000,MK,False,171,228.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-136301,-nan,FR,France,2015,None,None,None,None,None,None,,,,,EUR,Open,open,OPE,Works,False,False,None,Commune d'Oullins,BP 87,Oullins Cedex,69923,Public undertaking,General public\services,,,,,,,False,,,,,,None,None,45110000.0,45110,45,451,None,None,True,None,0.0,,,,Most economically advantageous,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-54092,-nan,UK,United Kingdom,2006,None,None,None,None,None,None,8801138.28,11089434.2328,,8801138.28,EUR,Restricted,limited,RES,Works,False,False,nan,Islington and Shoreditch Housing Association Ltd,102 Blackstock Road,London,N4 2DR,Public undertaking,Housing and community amenities,,,,,,,False,,,,,,None,None,45211000.0,45211,45,452,None,UK,True,nan,0.0,,,,Most economically advantageous,,,False,False,False,False,True,EU_TED
2018306053,ocds-ted-eu-2018306053,2018306053-10,PL,Poland,2018,2018-07-10 00:00:00,2018-06-08 00:00:00,2018-07-10 00:00:00,7,3,nan,1161.56,1370.6408,3717.0,1161.56,EUR,Restricted,limited,RES,Services,False,False,nan,Centrum Monitorowania Jakości w Ochronie Zdrowia,ul. Kapelanka 60,Kraków,30-347,Public undertaking,Health,nan,Ryszard Jadach,nan,Wrocław,nan,PL,False,3.0,,,,,False,True,79313000,79313,79,793,79313000,PL,False,10,12.0,nan,Wojewódzki Szpital Specjalistyczny nr 4 w Bytomiu,8827074.0,Lowest price,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-6601563,-13 - 515,DE,Germany,2018,2022-11-17 00:00:00,None,2022-11-17 00:00:00,11,4,None,,,,,EUR,Innovation partnership,limited,NIC,Supplies,True,False,None,PBMG eG,Ackermannstraße 34,Hamburg,22087,Utilities,Health,,,,,,,False,,,,,,None,None,33600000.0,33600,33,336,33600000,DE,False,13 - 515,2238.0,,,,None,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-6707890,-13 - 994,DE,Germany,2018,2022-11-17 00:00:00,None,2022-11-17 00:00:00,11,4,None,,,,,EUR,Innovation partnership,limited,NIC,Supplies,True,False,None,PBMG eG,Ackermannstraße 34,Hamburg,22087,Utilities,Health,,,,,,,False,,,,,,None,None,33600000.0,33600,33,336,33600000,DE,False,13 - 994,2238.0,,,,None,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-594705,-16,FR,France,2020,2020-06-30 00:00:00,None,2020-06-30 00:00:00,6,2,None,,,,,EUR,Open,open,OPE,Works,True,False,470801168 RCS Paris,CDC Habitat,33 avenue Pierre Mendès France,Paris,75013,Utilities,Housing and community amenities,,,,,,,False,,,,,,None,None,45113000,45113,45,451,45330000,FR,True,16,104.0,,,,None,,,False,False,True,True,True,EU_TED
,ocds-ted-eu-2698702,-176,PL,Poland,2018,2019-10-02 00:00:00,None,2019-10-02 00:00:00,10,4,None,24220898.89,28580660.6902,,24220898.89,EUR,Open,open,OPE,Supplies,False,False,None,Uniwersyteckie Centrum Kliniczne,ul. Dębinki 7,Gdańsk,80-952,Utilities,Health,,,,,,,False,,,,,,None,None,33652100.0,33652,33,336,33621200,PL634,False,176,479.0,,,,Most economically advantageous,40.0,,False,False,True,False,True,EU_TED
,ocds-ted-eu-6529355,-13 - 2204,DE,Germany,2018,2022-11-17 00:00:00,None,2022-11-17 00:00:00,11,4,None,,,,,EUR,Innovation partnership,limited,NIC,Supplies,True,False,None,PBMG eG,Ackermannstraße 34,Hamburg,22087,Utilities,Health,,,,,,,False,,,,,,None,None,33600000.0,33600,33,336,33600000,DE,False,13 - 2204,2238.0,,,,None,,,False,False,False,True,True,EU_TED
202218515,ocds-ted-eu-202218515,202218515-10,PL,Poland,2018,2022-01-10 00:00:00,2021-10-29 00:00:00,2022-01-10 00:00:00,1,1,nan,761.19,898.2042,784.03,761.19,EUR,Open,open,OPE,Supplies,False,False,nan,"""Poddębickie Centrum Zdrowia"" Spółka z ograniczoną odpowiedzialnością",ul. Mickiewicza 16,Poddębice,99-200,Utilities,Health,nan,KROBAN Sp. z o.o.,ul. Piotrkowska 182/451,Łódź,90-368,PL,True,1.0,1.0,0.0,0.0,1.0,True,False,33140000,33140,33,331,33140000,PL714,False,10,104.0,10,Pakiet nr 10,13900102.0,Most economically advantageous,60.0,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-2198705,-35,GR,Greece,2018,2019-05-17 00:00:00,None,2019-05-17 00:00:00,5,2,None,65044161.0,76752109.97999999,,65044161.0,EUR,Open,open,OPE,Services,False,False,None,Οργανισμός Προνοιακών Επιδομάτων και Κοινωνικής Αλληλεγγύης,Πατησίων 30,Αθήνα,101 70,Public undertaking,Social protection,,,,,,,False,,,,,,None,None,55523100.0,55523,55,555,55523100,EL611,False,35,74.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
2023200101,ocds-ted-eu-2023200101,2023200101-nan,DE,Germany,2018,2023-03-30 00:00:00,2023-03-27 00:00:00,2023-03-30 00:00:00,3,1,nan,435611.36,514021.40479999996,,435611.36,EUR,Open,open,OPE,Works,False,False,nan,Stadt Bad Mergentheim,Bahnhofplatz 1,Bad Mergentheim,97980,Body governed by public law,General public\services,nan,Braun Heizungs- und Sanitärtechnik GmbH,Bad Mergentheimer Straße 11,Markelsheim,97980,DE,True,2.0,2.0,0.0,0.0,2.0,False,True,45332000,45332,45,453,45332300---45332200---45332400,DE11B,True,nan,1.0,1,"Neubau einer 3,5-zügigen Grundschule in Bad Mergentheim - Abwasser-, Wasser- und Gasanlagen",15854048.0,Lowest price,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-628610,-nan,BE,Belgium,2022,2022-06-22 00:00:00,None,2022-06-22 00:00:00,6,2,None,11677637.0,12261518.85,,11677637.0,EUR,Open,open,OPE,Supplies,True,False,None,KOOPKOEPEL,Kleine Bassinstraat 16,Roeselare,None,Utilities,Health,,,,,,,False,,,,,,None,None,48517000,48517,48,485,48517000,BE256,False,None,1.0,,,,None,,,False,False,False,False,True,EU_TED
2019323840,ocds-ted-eu-2019323840,2019323840-4,FR,France,2018,2019-07-08 00:00:00,2019-05-22 00:00:00,2019-07-08 00:00:00,7,3,nan,60000.0,70800.0,,60000.0,EUR,Open,open,OPE,Supplies,False,False,nan,CC du Pays des Achards,2 rue Michel Breton; CS 90116 La Chapelle-Achards,Les Achards,85150,Public undertaking,General public\services,nan,Ouest Frais Distribution,PA Vendée Sud Loire 2,Boufféré,85600,FR,False,3.0,,,,,False,True,15800000,15800,15,158,03142300,FR,False,4,12.0,nan,Viande de volaille fraîche,10618328.0,Lowest price,,nan,False,False,False,False,False,EU_TED
