country,nace,year,ghg_tht,gva_meur,intensity_kg_eur
SI,J,2020,41.3174,1795.9,0.023007
SI,J,2021,41.92992,2021.2,0.020745
SI,J,2022,44.26746,2209.2,0.020038
SI,J,2023,44.41728,2482.8,0.017890
SI,J58,2012,3.71333,111.5,0.033303
SI,J58,2013,3.94727,108.9,0.036247
SI,J58,2014,4.07595,114.0,0.035754
SI,J58,2015,4.47764,101.0,0.044333
SI,J58,2016,4.13927,96.3,0.042983
SI,J58,2017,3.95471,93.8,0.042161
SI,J58,2018,4.15193,94.0,0.044169
SI,J58,2019,4.19213,100.3,0.041796
SI,J58,2020,2.26937,96.1,0.023615
SI,J58,2021,2.5353,104.1,0.024354
SI,J58,2022,2.90053,93.0,0.031188
SI,J58,2023,2.90303,107.1,0.027106
SI,J59_J60,2012,5.37484,146.2,0.036764
SI,J59_J60,2013,5.46141,117.3,0.046559
SI,J59_J60,2014,4.51428,118.7,0.038031
SI,J59_J60,2015,4.95313,116.5,0.042516
SI,J59_J60,2016,5.31452,120.9,0.043958
SI,J59_J60,2017,5.57353,140.7,0.039613
SI,J59_J60,2018,5.69052,162.1,0.035105
SI,J59_J60,2019,5.80353,172.9,0.033566
SI,J59_J60,2020,5.8674,159.9,0.036694
SI,J59_J60,2021,5.87982,190.9,0.030801
SI,J59_J60,2022,6.50354,204.4,0.031818
SI,J59_J60,2023,6.59707,223.0,0.029583
SI,J61,2012,11.05055,541.6,0.020404
SI,J61,2013,11.19001,530.2,0.021105
SI,J61,2014,13.76816,526.5,0.026150
SI,J61,2015,14.14007,508.5,0.027807
SI,J61,2016,16.28639,480.9,0.033866
SI,J61,2017,16.1585,486.5,0.033214
SI,J61,2018,15.95774,454.2,0.035134
SI,J61,2019,17.03512,490.9,0.034702
SI,J61,2020,15.40764,502.6,0.030656
SI,J61,2021,15.26105,529.4,0.028827
SI,J61,2022,15.39582,535.9,0.028729
SI,J61,2023,15.17141,569.3,0.026649
SI,J62_J63,2012,15.95761,529.4,0.030143
SI,J62_J63,2013,16.22357,541.5,0.029960
SI,J62_J63,2014,16.17294,606.2,0.026679
SI,J62_J63,2015,18.59049,601.9,0.030886
SI,J62_J63,2016,20.48581,658.2,0.031124
SI,J62_J63,2017,20.43093,732.9,0.027877
SI,J62_J63,2018,21.20951,799.3,0.026535
SI,J62_J63,2019,22.08677,957.0,0.023079
SI,J62_J63,2020,17.77298,1037.3,0.017134
SI,J62_J63,2021,18.25375,1196.8,0.015252
SI,J62_J63,2022,19.46758,1375.9,0.014149
SI,J62_J63,2023,19.74577,1583.4,0.012470
SI,K,2012,41.82197,1336.4,0.031295
SI,K,2013,43.40993,1241.3,0.034971
SI,K,2014,50.67553,1287.6,0.039357
SI,K,2015,55.74862,1347.8,0.041363
SI,K,2016,57.18757,1324.4,0.043180
SI,K,2017,56.89514,1394.1,0.040811
SI,K,2018,57.74276,1501.0,0.038470
SI,K,2019,57.87434,1573.3,0.036785
SI,K,2020,49.23864,1594.4,0.030882
SI,K,2021,48.65265,1928.8,0.025224
SI,K,2022,52.12149,2087.3,0.024971
SI,K,2023,52.87303,2809.9,0.018817
SI,K64,2012,34.17883,783.9,0.043601
SI,K64,2013,34.39917,699.4,0.049184
SI,K64,2014,42.21898,843.0,0.050082
SI,K64,2015,45.56072,868.2,0.052477
SI,K64,2016,47.41593,856.5,0.055360
SI,K64,2017,47.41422,870.8,0.054449
SI,K64,2018,47.97537,917.1,0.052312
SI,K64,2019,48.06223,985.5,0.048769
SI,K64,2020,40.64683,994.1,0.040888
SI,K64,2021,41.50547,1198.4,0.034634
SI,K64,2022,43.97204,1287.4,0.034156
SI,K64,2023,44.28731,1922.7,0.023034
SI,K65,2012,3.19965,479.1,0.006678
SI,K65,2013,4.46455,470.8,0.009483
SI,K65,2014,4.9295,368.7,0.013370
SI,K65,2015,6.2609,405.6,0.015436
SI,K65,2016,5.47871,392.0,0.013976
SI,K65,2017,4.88736,442.2,0.011052
SI,K65,2018,5.15783,499.9,0.010318
SI,K65,2019,5.1233,487.4,0.010511
SI,K65,2020,4.63271,508.8,0.009105
SI,K65,2021,2.88651,624.2,0.004624
SI,K65,2022,3.53472,676.6,0.005224
SI,K65,2023,3.82921,756.8,0.005060
SI,K66,2012,4.44348,73.5,0.060456
SI,K66,2013,4.54621,71.1,0.063941
SI,K66,2014,3.52705,75.9,0.046470
SI,K66,2015,3.927,73.9,0.053139
SI,K66,2016,4.29292,75.9,0.056560
SI,K66,2017,4.59356,81.2,0.056571
SI,K66,2018,4.60955,84.1,0.054810
SI,K66,2019,4.68881,100.4,0.046701
SI,K66,2020,3.95911,91.5,0.043269
SI,K66,2021,4.26068,106.2,0.040119
SI,K66,2022,4.61473,123.4,0.037397
SI,K66,2023,4.75651,130.4,0.036476
SI,L,2012,61.48007,2468.1,0.024910
SI,L,2013,61.72371,2498.5,0.024704
SI,L,2014,39.35559,2524.9,0.015587
SI,L,2015,40.24962,2600.8,0.015476
SI,L,2016,50.62527,2679.3,0.018895
SI,L,2017,44.4957,2766.0,0.016087
SI,L,2018,44.47241,2900.0,0.015335
SI,L,2019,44.6687,3016.4,0.014809
SI,L,2020,36.59734,3058.4,0.011966
SI,L,2021,33.45024,3268.9,0.010233
SI,L,2022,36.27354,3783.7,0.009587
SI,L,2023,38.98893,4098.8,0.009512
SI,L68A,2012,0.0,2082.4,0.000000
SI,L68A,2013,0.0,2109.3,0.000000
SI,L68A,2014,0.0,2124.5,0.000000
SI,L68A,2015,0.0,2173.7,0.000000
SI,L68A,2016,0.0,2248.8,0.000000
SI,L68A,2017,0.0,2290.9,0.000000
SI,L68A,2018,0.0,2354.9,0.000000
SI,L68A,2019,0.0,2411.3,0.000000
SI,L68A,2020,0.0,2466.4,0.000000
SI,L68A,2021,0.0,2609.1,0.000000
SI,L68A,2022,0.0,2974.2,0.000000
SI,L68A,2023,0.0,3184.8,0.000000
SI,M,2012,146.88641,2104.2,0.069806
SI,M,2013,150.26637,2149.1,0.069921
SI,M,2014,168.13445,2250.6,0.074707
SI,M,2015,183.54373,2303.0,0.079698
SI,M,2016,188.70978,2332.1,0.080918
SI,M,2017,178.30614,2523.7,0.070653
SI,M,2018,174.6059,2723.2,0.064118
SI,M,2019,180.89477,2910.2,0.062159
SI,M,2020,180.02768,2837.1,0.063455
SI,M,2021,172.70503,3215.7,0.053707
SI,M,2022,181.63451,3632.1,0.050008
SI,M,2023,189.89794,3977.2,0.047747
SI,M69_M70,2012,50.56972,738.4,0.068486
SI,M69_M70,2013,50.64332,764.2,0.066270
SI,M69_M70,2014,74.81362,815.3,0.091762
SI,M69_M70,2015,84.88758,816.0,0.104029
SI,M69_M70,2016,83.44758,864.0,0.096583
SI,M69_M70,2017,77.98535,934.7,0.083434
SI,M69_M70,2018,76.77199,986.4,0.077830
SI,M69_M70,2019,78.08038,1014.2,0.076987
SI,M69_M70,2020,60.3422,1022.0,0.059043
SI,M69_M70,2021,57.98396,1169.9,0.049563
SI,M69_M70,2022,61.51477,1320.0,0.046602
SI,M69_M70,2023,63.83072,1381.1,0.046217
SI,M71,2012,62.97827,492.7,0.127823
SI,M71,2013,65.31448,492.0,0.132753
SI,M71,2014,60.12547,533.3,0.112742
SI,M71,2015,62.03496,600.0,0.103392
SI,M71,2016,66.00238,551.7,0.119635
SI,M71,2017,62.92688,608.0,0.103498
SI,M71,2018,61.78566,675.4,0.091480
SI,M71,2019,65.57338,754.8,0.086875
SI,M71,2020,80.95058,722.6,0.112027
SI,M71,2021,77.17609,799.5,0.096530
SI,M71,2022,80.11864,909.8,0.088062
SI,M71,2023,84.24716,1056.5,0.079742
SI,M72,2012,16.00909,387.9,0.041271
SI,M72,2013,16.73477,401.4,0.041691
SI,M72,2014,16.28994,401.0,0.040623
SI,M72,2015,17.3012,380.2,0.045506
SI,M72,2016,18.18292,385.8,0.047130
SI,M72,2017,16.05958,404.9,0.039663
SI,M72,2018,15.14861,446.3,0.033943
SI,M72,2019,15.59964,483.4,0.032271
SI,M72,2020,19.2802,488.4,0.039476
SI,M72,2021,16.17681,538.5,0.030041
SI,M72,2022,17.93981,596.9,0.030055
SI,M72,2023,19.47164,660.0,0.029502
SI,M73,2012,6.46284,104.1,0.062083
SI,M73,2013,6.53705,113.4,0.057646
SI,M73,2014,6.3336,117.4,0.053949
SI,M73,2015,6.93718,139.3,0.049800
SI,M73,2016,7.51488,143.2,0.052478
SI,M73,2017,7.70079,160.4,0.048010
SI,M73,2018,7.66312,172.1,0.044527
SI,M73,2019,7.79982,189.2,0.041225
SI,M73,2020,7.19549,183.5,0.039212
SI,M73,2021,7.73677,216.8,0.035686
SI,M73,2022,7.70212,248.0,0.031057
SI,M73,2023,7.72256,259.8,0.029725
SI,M74_M75,2012,10.86649,381.1,0.028513
SI,M74_M75,2013,11.03674,378.1,0.029190
SI,M74_M75,2014,10.57182,383.7,0.027552
SI,M74_M75,2015,12.38281,367.4,0.033704
SI,M74_M75,2016,13.56201,387.4,0.035008
SI,M74_M75,2017,13.63354,415.6,0.032804
SI,M74_M75,2018,13.23652,443.1,0.029873
SI,M74_M75,2019,13.84155,468.6,0.029538
SI,M74_M75,2020,12.25921,420.7,0.029140
SI,M74_M75,2021,13.6314,491.0,0.027763
SI,M74_M75,2022,14.35917,557.5,0.025756
SI,M74_M75,2023,14.62585,619.8,0.023598
SI,N,2012,78.32905,824.4,0.095013
SI,N,2013,79.08991,804.2,0.098346
SI,N,2014,88.15955,915.3,0.096318
SI,N,2015,96.57737,982.6,0.098288
SI,N,2016,105.16943,1058.0,0.099404
SI,N,2017,106.33705,1194.6,0.089015
SI,N,2018,109.19496,1289.9,0.084654
SI,N,2019,113.1038,1280.7,0.088314
SI,N,2020,90.81628,1061.3,0.085571
SI,N,2021,95.78949,1219.0,0.078580
SI,N,2022,100.75963,1454.2,0.069289
SI,N,2023,99.44144,1633.6,0.060873
SI,N77,2012,21.13168,54.0,0.391327
SI,N77,2013,20.9176,44.2,0.473249
SI,N77,2014,24.97634,47.0,0.531411
SI,N77,2015,27.25655,47.8,0.570221
SI,N77,2016,30.78088,53.3,0.577502
SI,N77,2017,31.34341,69.1,0.453595
SI,N77,2018,31.98586,103.3,0.309640
SI,N77,2019,32.49806,81.7,0.397773
SI,N77,2020,25.15343,61.0,0.412351
SI,N77,2021,27.37594,77.7,0.352329
SI,N77,2022,28.51997,98.6,0.289249
SI,N77,2023,28.19601,120.7,0.233604
SI,N78,2012,1.81182,425.9,0.004254
SI,N78,2013,1.79241,406.6,0.004408
SI,N78,2014,3.25898,516.4,0.006311
SI,N78,2015,3.56645,571.3,0.006243
SI,N78,2016,3.99051,606.4,0.006581
SI,N78,2017,3.82356,687.7,0.005560
SI,N78,2018,3.46579,710.3,0.004879
SI,N78,2019,4.05007,697.5,0.005807
SI,N78,2020,3.75779,580.4,0.006474
SI,N78,2021,3.63521,655.7,0.005544
SI,N78,2022,3.68753,756.2,0.004876
SI,N78,2023,3.78925,818.1,0.004632
SI,N79,2012,3.01456,54.3,0.055517
SI,N79,2013,3.12401,56.3,0.055489
SI,N79,2014,3.53997,54.6,0.064835
SI,N79,2015,3.91092,57.6,0.067898
SI,N79,2016,4.41044,64.5,0.068379
SI,N79,2017,4.20123,75.7,0.055498
SI,N79,2018,4.36554,81.8,0.053368
SI,N79,2019,4.98813,84.4,0.059101
SI,N79,2020,2.82858,15.3,0.184875
SI,N79,2021,3.47633,34.8,0.099895
SI,N79,2022,4.02378,84.6,0.047562
SI,N79,2023,4.17225,112.1,0.037219
SI,N80-N82,2012,52.371,290.3,0.180403
SI,N80-N82,2013,53.25589,297.0,0.179313
SI,N80-N82,2014,56.38426,297.4,0.189591
SI,N80-N82,2015,61.84346,305.9,0.202169
SI,N80-N82,2016,65.9876,333.7,0.197745
SI,N80-N82,2017,66.96885,362.1,0.184946
SI,N80-N82,2018,69.37777,394.4,0.175907
SI,N80-N82,2019,71.56754,417.1,0.171584
SI,N80-N82,2020,59.07649,404.6,0.146012
SI,N80-N82,2021,61.30201,450.8,0.135985
SI,N80-N82,2022,64.52836,514.8,0.125346
SI,N80-N82,2023,63.28393,582.7,0.108605
SI,O,2012,15.24829,2041.2,0.007470
SI,O,2013,15.52347,1954.8,0.007941
SI,O,2014,57.15526,1934.4,0.029547
SI,O,2015,63.20601,1950.3,0.032408
SI,O,2016,72.20111,2087.9,0.034581
SI,O,2017,63.75398,2184.4,0.029186
SI,O,2018,58.5628,2286.0,0.025618
SI,O,2019,55.89476,2456.2,0.022757
SI,O,2020,79.37393,2620.6,0.030288
SI,O,2021,68.72185,2859.1,0.024036
SI,O,2022,68.90756,3022.9,0.022795
SI,O,2023,75.30666,3300.0,0.022820
SI,P,2012,88.27361,1877.2,0.047024
SI,P,2013,97.64589,1812.8,0.053865
SI,P,2014,87.76275,1796.9,0.048841
SI,P,2015,97.0647,1812.8,0.053544
SI,P,2016,111.07221,1898.0,0.058521
SI,P,2017,96.11533,1989.7,0.048306
SI,P,2018,85.27675,2082.3,0.040953
SI,P,2019,84.1811,2237.3,0.037626
SI,P,2020,81.43401,2341.5,0.034779
SI,P,2021,73.5512,2653.3,0.027721
SI,P,2022,82.55162,2676.9,0.030839
SI,P,2023,90.28745,2956.0,0.030544
SI,Q,2012,152.90845,1702.2,0.089830
SI,Q,2013,142.02453,1669.9,0.085050
SI,Q,2014,127.25427,1656.7,0.076812
SI,Q,2015,153.54942,1699.2,0.090366
SI,Q,2016,176.73242,1821.6,0.097020
SI,Q,2017,140.31317,1917.3,0.073183
SI,Q,2018,135.60265,2057.0,0.065923
SI,Q,2019,167.75734,2209.8,0.075915
SI,Q,2020,144.49551,2580.8,0.055989
SI,Q,2021,104.06808,2870.7,0.036252
SI,Q,2022,125.94414,2855.2,0.044110
SI,Q,2023,135.32356,3175.5,0.042615
SI,Q86,2012,128.31045,1334.8,0.096127
SI,Q86,2013,114.41419,1305.0,0.087674
SI,Q86,2014,97.20053,1293.3,0.075157
SI,Q86,2015,119.51919,1331.4,0.089770
SI,Q86,2016,136.382,1431.2,0.095292
SI,Q86,2017,105.91971,1514.6,0.069932
SI,Q86,2018,106.80493,1628.8,0.065573
SI,Q86,2019,139.33286,1749.0,0.079664
SI,Q86,2020,117.83048,2030.1,0.058042
SI,Q86,2021,83.08641,2265.3,0.036678
SI,Q86,2022,104.517,2216.9,0.047146
SI,Q86,2023,111.82017,2476.4,0.045154
SI,Q87_Q88,2012,24.598,367.4,0.066952
SI,Q87_Q88,2013,27.61034,364.9,0.075665
SI,Q87_Q88,2014,30.05374,363.4,0.082702
SI,Q87_Q88,2015,34.03023,367.8,0.092524
SI,Q87_Q88,2016,40.35041,390.4,0.103357
SI,Q87_Q88,2017,34.39346,402.7,0.085407
SI,Q87_Q88,2018,28.79772,428.1,0.067269
SI,Q87_Q88,2019,28.42448,460.8,0.061685
SI,Q87_Q88,2020,26.66504,550.8,0.048411
SI,Q87_Q88,2021,20.98167,605.3,0.034663
SI,Q87_Q88,2022,21.42714,638.3,0.033569
SI,Q87_Q88,2023,23.50339,699.1,0.033619
SI,R,2012,52.99294,479.5,0.110517
SI,R,2013,54.50232,471.9,0.115495
SI,R,2014,32.68898,463.3,0.070557
SI,R,2015,35.29757,456.4,0.077339
SI,R,2016,41.48601,492.5,0.084236
SI,R,2017,37.99303,507.5,0.074863
SI,R,2018,36.03689,525.5,0.068576
SI,R,2019,36.57042,552.1,0.066239
SI,R,2020,43.51411,435.5,0.099918
SI,R,2021,40.58772,478.1,0.084894
SI,R,2022,46.91523,623.5,0.075245
SI,R,2023,50.54681,673.0,0.075107
SI,R90-R92,2012,23.69018,395.8,0.059854
SI,R90-R92,2013,22.84326,377.1,0.060576
SI,R90-R92,2014,18.28015,375.8,0.048643
SI,R90-R92,2015,20.1611,374.5,0.053835
SI,R90-R92,2016,23.10312,395.5,0.058415
SI,R90-R92,2017,21.18188,404.6,0.052353
SI,R90-R92,2018,20.07754,415.9,0.048275
SI,R90-R92,2019,20.09082,434.5,0.046239
SI,R90-R92,2020,18.37861,341.2,0.053865
SI,R90-R92,2021,17.3735,363.1,0.047848
SI,R90-R92,2022,19.80884,483.4,0.040978
SI,R90-R92,2023,20.98679,519.3,0.040414
SI,R93,2012,29.30276,83.7,0.350093
SI,R93,2013,31.65906,94.8,0.333956
SI,R93,2014,14.40883,87.4,0.164861
SI,R93,2015,15.13647,81.9,0.184816
SI,R93,2016,18.38289,97.0,0.189514
SI,R93,2017,16.81115,102.9,0.163374
SI,R93,2018,15.95935,109.6,0.145615
SI,R93,2019,16.4796,117.6,0.140133
SI,R93,2020,25.1355,94.3,0.266548
SI,R93,2021,23.21423,115.1,0.201687
SI,R93,2022,27.1064,140.1,0.193479
SI,R93,2023,29.56002,153.7,0.192323
SI,S,2012,51.13812,348.6,0.146696
SI,S,2013,53.83062,349.1,0.154198
SI,S,2014,45.57521,348.1,0.130926
SI,S,2015,49.40662,352.0,0.140360
SI,S,2016,56.84935,373.1,0.152370
SI,S,2017,53.41894,393.5,0.135753
SI,S,2018,49.96829,415.6,0.120232
SI,S,2019,49.64987,461.7,0.107537
SI,S,2020,60.7214,410.7,0.147849
SI,S,2021,56.07978,453.4,0.123687
SI,S,2022,58.06607,519.4,0.111795
SI,S,2023,61.33483,557.9,0.109939
SI,S94,2012,10.19764,122.1,0.083519
SI,S94,2013,11.32084,116.7,0.097008
SI,S94,2014,3.57515,111.6,0.032035
SI,S94,2015,3.17327,111.1,0.028562
SI,S94,2016,3.52988,119.6,0.029514
SI,S94,2017,3.47202,128.2,0.027083
SI,S94,2018,3.91986,136.0,0.028823
SI,S94,2019,3.94999,156.6,0.025223
SI,S94,2020,7.17288,164.3,0.043657
SI,S94,2021,6.52817,183.1,0.035654
SI,S94,2022,7.92691,205.1,0.038649
SI,S94,2023,8.5872,223.9,0.038353
SI,S95,2012,7.98523,30.3,0.263539
SI,S95,2013,8.1725,28.8,0.283767
SI,S95,2014,6.31064,29.5,0.213920
SI,S95,2015,6.84702,33.5,0.204389
SI,S95,2016,7.2393,35.8,0.202215
SI,S95,2017,7.74844,37.2,0.208291
SI,S95,2018,8.01286,38.5,0.208126
SI,S95,2019,8.19259,42.5,0.192767
SI,S95,2020,7.42579,37.9,0.195931
SI,S95,2021,7.94729,41.4,0.191964
SI,S95,2022,8.21042,47.7,0.172126
SI,S95,2023,8.04069,51.5,0.156130
SI,S96,2012,32.95525,196.1,0.168053
SI,S96,2013,34.33728,203.6,0.168651
SI,S96,2014,35.68943,207.1,0.172329
SI,S96,2015,39.38633,207.4,0.189905
SI,S96,2016,46.08017,217.7,0.211668
SI,S96,2017,42.19849,228.1,0.185000
SI,S96,2018,38.03556,241.1,0.157758
SI,S96,2019,37.5073,262.6,0.142831
SI,S96,2020,46.12273,208.5,0.221212
SI,S96,2021,41.60432,228.9,0.181758
SI,S96,2022,41.92874,266.7,0.157213
SI,S96,2023,44.70694,282.6,0.158199
SI,T,2012,0.0,27.3,0.000000
SI,T,2013,0.0,27.5,0.000000
SI,T,2014,0.0,28.2,0.000000
SI,T,2015,0.0,28.4,0.000000
SI,T,2016,0.0,28.7,0.000000
SI,T,2017,0.0,29.2,0.000000
SI,T,2018,0.0,30.6,0.000000
SI,T,2019,0.0,31.4,0.000000
SI,T,2020,0.0,33.0,0.000000
SI,T,2021,0.0,35.0,0.000000
SI,T,2022,0.0,38.2,0.000000
SI,T,2023,0.0,42.5,0.000000
SI,TOTAL,2012,14096.32813,31113.8,0.453057
SI,TOTAL,2013,13804.86642,30975.3,0.445673
SI,TOTAL,2014,12439.60956,32050.3,0.388128
SI,TOTAL,2015,12730.45705,33058.5,0.385089
SI,TOTAL,2016,13299.858,34438.5,0.386192
SI,TOTAL,2017,13385.30915,36789.8,0.363832
SI,TOTAL,2018,13494.51517,39355.4,0.342889
SI,TOTAL,2019,13260.90416,41821.1,0.317086
SI,TOTAL,2020,12694.09182,41139.2,0.308564
SI,TOTAL,2021,12408.4675,45539.5,0.272477
SI,TOTAL,2022,11378.68233,49934.2,0.227874
SI,TOTAL,2023,11032.27378,56995.1,0.193565
SK,A,2012,1945.45207,1323.1,1.470374
SK,A,2013,2043.04177,1548.3,1.319539
SK,A,2014,2117.69458,2002.0,1.057790
SK,A,2015,1999.13586,1644.5,1.215650
SK,A,2016,2091.418,1683.6,1.242230
SK,A,2017,2023.12146,1570.2,1.288448
SK,A,2018,2002.60862,1813.9,1.104035
SK,A,2019,2022.05356,1528.8,1.322641
SK,A,2020,2041.31011,1631.0,1.251570
SK,A,2021,1945.06078,1906.8,1.020065
SK,A,2022,1876.60426,2122.7,0.884065
SK,A,2023,1998.16236,2626.1,0.760886
SK,A01,2012,1878.85294,835.6,2.248508
SK,A01,2013,1969.19406,1004.8,1.959787
SK,A01,2014,2035.2582,1388.2,1.466113
SK,A01,2015,1894.8347,1025.8,1.847178
SK,A01,2016,1996.45306,1077.2,1.853373
SK,A01,2017,1921.20022,960.9,1.999376
SK,A01,2018,1897.05097,1219.8,1.555215
SK,A01,2019,1919.02889,922.7,2.079797
SK,A01,2020,1928.96971,1002.0,1.925119
SK,A01,2021,1828.30936,1199.6,1.524099
SK,A01,2022,1748.63464,1282.8,1.363139
SK,A01,2023,1881.5347,1806.7,1.041421
SK,A02,2012,64.60819,484.3,0.133405
SK,A02,2013,71.55909,531.9,0.134535
SK,A02,2014,80.40976,575.5,0.139722
SK,A02,2015,101.87097,581.5,0.175187
SK,A02,2016,92.51303,582.7,0.158766
SK,A02,2017,99.20599,595.0,0.166733
SK,A02,2018,103.15611,589.9,0.174871
SK,A02,2019,100.68118,601.4,0.167411
SK,A02,2020,109.98376,625.1,0.175946
SK,A02,2021,114.28402,703.2,0.162520
SK,A02,2022,126.27701,836.1,0.151031
SK,A02,2023,114.97316,814.0,0.141245
SK,A03,2012,1.99095,3.2,0.622172
SK,A03,2013,2.28861,11.6,0.197294
SK,A03,2014,2.02662,38.3,0.052914
SK,A03,2015,2.43019,37.2,0.065328
SK,A03,2016,2.45192,23.7,0.103457
SK,A03,2017,2.71525,14.3,0.189878
SK,A03,2018,2.40154,4.2,0.571795
SK,A03,2019,2.3435,4.8,0.488229
SK,A03,2020,2.35664,3.8,0.620168
SK,A03,2021,2.4674,3.9,0.632667
SK,A03,2022,1.69261,3.8,0.445424
SK,A03,2023,1.65449,5.4,0.306387
SK,B,2012,318.30402,159.5,1.995636
SK,B,2013,307.80911,168.0,1.832197
SK,B,2014,298.13158,150.3,1.983577
SK,B,2015,264.0195,166.4,1.586656
SK,B,2016,310.89188,174.6,1.780595
SK,B,2017,306.90884,171.6,1.788513
SK,B,2018,299.56544,186.0,1.610567
SK,B,2019,271.53083,171.9,1.579586
SK,B,2020,242.68444,161.8,1.499904
SK,B,2021,263.52434,158.6,1.661566
SK,B,2022,267.87993,147.8,1.812449
SK,B,2023,254.32591,205.0,1.240614
SK,C,2012,16759.88766,12736.1,1.315936
SK,C,2013,15820.13761,12441.4,1.271572
SK,C,2014,15719.00735,14190.2,1.107737
SK,C,2015,15642.10732,15133.9,1.033581
SK,C,2016,15845.92253,14502.1,1.092664
SK,C,2017,16335.28972,14545.1,1.123079
SK,C,2018,16726.07004,16346.3,1.023233
SK,C,2019,14532.87288,17682.3,0.821888
SK,C,2020,13506.35121,16544.4,0.816370
SK,C,2021,15894.82121,16941.9,0.938196
SK,C,2022,13116.00665,19078.7,0.687469
SK,C,2023,12974.01486,20812.5,0.623376
SK,C10-C12,2012,664.89978,995.3,0.668040
SK,C10-C12,2013,720.72212,892.5,0.807532
SK,C10-C12,2014,747.77769,893.5,0.836908
SK,C10-C12,2015,694.90873,960.9,0.723185
SK,C10-C12,2016,731.68356,832.3,0.879110
SK,C10-C12,2017,722.63001,884.5,0.816993
SK,C10-C12,2018,734.57372,1105.4,0.664532
SK,C10-C12,2019,704.8072,1180.3,0.597142
SK,C10-C12,2020,688.62035,1246.4,0.552487
SK,C10-C12,2021,709.50374,1259.8,0.563188
SK,C10-C12,2022,644.80607,1352.9,0.476610
SK,C10-C12,2023,675.56861,1616.9,0.417817
SK,C13-C15,2012,53.67467,577.6,0.092927
SK,C13-C15,2013,70.99334,553.0,0.128379
SK,C13-C15,2014,73.28971,645.2,0.113592
SK,C13-C15,2015,71.70465,647.2,0.110792
SK,C13-C15,2016,71.19819,592.6,0.120145
SK,C13-C15,2017,74.50269,526.8,0.141425
SK,C13-C15,2018,79.51566,648.5,0.122615
SK,C13-C15,2019,70.33231,623.8,0.112748
SK,C13-C15,2020,67.15232,567.2,0.118393
SK,C13-C15,2021,75.02896,540.4,0.138840
SK,C13-C15,2022,65.30213,595.1,0.109733
SK,C13-C15,2023,63.16532,592.8,0.106554
SK,C16,2012,75.71827,360.9,0.209804
SK,C16,2013,81.16102,361.8,0.224326
SK,C16,2014,85.52301,483.7,0.176810
SK,C16,2015,92.47678,493.7,0.187314
SK,C16,2016,92.91398,430.6,0.215778
SK,C16,2017,97.01643,475.1,0.204202
SK,C16,2018,104.53634,459.5,0.227500
SK,C16,2019,96.28207,495.0,0.194509
SK,C16,2020,87.94615,536.6,0.163895
SK,C16,2021,102.58012,557.9,0.183868
SK,C16,2022,96.75268,618.3,0.156482
SK,C16,2023,92.82935,597.0,0.155493
SK,C17,2012,141.19171,331.0,0.426561
SK,C17,2013,136.07185,305.2,0.445845
SK,C17,2014,138.75006,307.0,0.451955
SK,C17,2015,132.02987,347.7,0.379724
SK,C17,2016,128.01721,365.7,0.350061
SK,C17,2017,136.06663,318.9,0.426675
SK,C17,2018,143.96358,335.7,0.428846
SK,C17,2019,122.62018,348.0,0.352357
SK,C17,2020,116.50552,294.0,0.396277
SK,C17,2021,133.77016,262.1,0.510378
SK,C17,2022,115.99809,350.2,0.331234
SK,C17,2023,108.28729,409.0,0.264761
SK,C18,2012,14.27877,167.6,0.085196
SK,C18,2013,16.31024,154.4,0.105636
SK,C18,2014,16.64393,157.2,0.105877
SK,C18,2015,16.74846,152.0,0.110187
SK,C18,2016,16.73229,144.5,0.115794
SK,C18,2017,17.63085,151.8,0.116145
SK,C18,2018,18.69246,175.0,0.106814
SK,C18,2019,16.9052,144.0,0.117397
SK,C18,2020,16.6866,131.4,0.126991
SK,C18,2021,18.9781,141.2,0.134406
SK,C18,2022,17.14384,133.8,0.128130
SK,C18,2023,16.50973,139.3,0.118519
SK,C19,2012,1819.97385,367.1,4.957706
SK,C19,2013,1636.9343,261.3,6.264578
SK,C19,2014,1428.95064,297.4,4.804810
SK,C19,2015,1506.08114,328.1,4.590311
SK,C19,2016,1513.02965,41.5,36.458546
SK,C19,2017,1506.81225,334.6,4.503324
SK,C19,2018,1462.65123,298.4,4.901646
SK,C19,2019,1317.04175,390.5,3.372706
SK,C19,2020,1205.1053,289.4,4.164151
SK,C19,2021,1304.52559,384.4,3.393667
SK,C19,2022,1156.10001,1237.8,0.933996
SK,C19,2023,1152.27127,1057.1,1.090031
SK,C20,2012,1048.07581,311.5,3.364609
SK,C20,2013,1020.44174,266.7,3.826178
SK,C20,2014,892.01254,348.9,2.556642
SK,C20,2015,964.84602,479.0,2.014292
SK,C20,2016,921.4167,401.3,2.296079
SK,C20,2017,980.05128,376.9,2.600295
SK,C20,2018,1122.34396,323.1,3.473674
SK,C20,2019,967.37351,386.2,2.504851
SK,C20,2020,965.96704,367.0,2.632063
SK,C20,2021,1051.71125,356.2,2.952586
SK,C20,2022,887.99736,454.6,1.953360
SK,C20,2023,813.20508,445.6,1.824967
SK,C21,2012,38.94679,142.6,0.273119
SK,C21,2013,34.85267,22.6,1.542154
SK,C21,2014,35.19491,76.1,0.462482
SK,C21,2015,33.06256,57.8,0.572017
SK,C21,2016,32.65369,81.7,0.399678
SK,C21,2017,34.46297,70.7,0.487454
SK,C21,2018,36.86579,71.5,0.515605
